"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GORE3","GO:0005789","endoplasmic reticulum membrane","216/3690","481/9658",0.449064449064449,1.17535621925866,3.10215316847026,0.00122135163361415,0.0289912533100105,0.0259706823421577,"gene-sip3/gene-LOC142984753/gene-Cisd2/gene-TER94/gene-alphaCOP/gene-LOC142980898/gene-SERCA/gene-Trc8/gene-EMC4/gene-LOC142987189/gene-LOC142978836/gene-Dad1/gene-Dhrs4/gene-LOC142975374/gene-Stim/gene-LOC142980206/gene-LOC142978713/gene-zetaCOP/gene-Spase12/gene-Sec24AB/gene-kud/gene-Jheh-lp4/gene-epsilonCOP/gene-Syx17/gene-Rho1/gene-p24-1/gene-Spase25/gene-RpL36A/gene-nero/gene-LOC142977499/gene-RpL29/gene-LOC142984185/gene-Sec61beta/gene-betaCOP/gene-CHOp24/gene-eca/gene-RpL14/gene-Use1/gene-PPP1R15/gene-LOC142974110/gene-bai/gene-Catsup/gene-Alg1/gene-ttv/gene-LOC142972672/gene-Npl4/gene-Srp9/gene-twr/gene-BI-1/gene-PIG-K/gene-Kr-h2/gene-LOC142972431/gene-LOC142983258/gene-LOC142978044/gene-crc/gene-Pis/gene-l(1)G0320/gene-CDase/gene-eEF5/gene-LOC142974073/gene-LOC142987250/gene-Ankle2/gene-DnaJ-8/gene-Ddrgk1/gene-LOC142987311/gene-LOC142987619/gene-RpS28b/gene-Vkor/gene-Regnase-1/gene-RpL22/gene-Sec20/gene-LOC142974251/gene-EMC8-9/gene-RpL23/gene-LOC142979225/gene-EMC7/gene-RpL27/gene-casp/gene-SREBP/gene-rt/gene-Hmgc/gene-PTP-ER/gene-SsRbeta/gene-beta'COP/gene-oys/gene-LOC142982090/gene-LOC142983499/gene-LOC142978729/gene-Sec13/gene-sws/gene-RpS21/gene-Rab1/gene-Ask1/gene-LOC142976381/gene-RpS29/gene-Atg17/gene-Pdzd8/gene-cni/gene-EMC10/gene-ifc/gene-KdelR/gene-EMC5/gene-Drp1/gene-Ost48/gene-LOC142982305/gene-Der-2/gene-LOC142976615/gene-Tango14/gene-Syx18/gene-LOC142985241/gene-CrebA/gene-SppL/gene-LOC142972770/gene-LOC142973478/gene-Mctp/gene-LOC142980986/gene-heix/gene-LOC142987345/gene-LOC142979983/gene-ERp44/gene-atl/gene-LOC142977570/gene-LOC142976149/gene-TRAM/gene-cert/gene-LOC142973317/gene-UGT48C1/gene-LOC142973062/gene-otu/gene-LOC142980720/gene-Syx5/gene-LOC142976210/gene-Rab2/gene-Atg9/gene-EMC6/gene-Trp1/gene-GlcAT-I/gene-LOC142975518/gene-LOC142972243/gene-Dolk/gene-Rab3GAP1/gene-Dhdds/gene-LOC142972597/gene-LOC142975029/gene-LOC142986483/gene-puml/gene-LOC142978166/gene-LOC142973978/gene-RpL11/gene-Vamp7/gene-S/gene-Rab6/gene-PIG-N/gene-Alg7/gene-Ufl1/gene-LOC142977057/gene-LOC142975834/gene-LOC142974253/gene-nes/gene-LOC142975827/gene-PIG-Q/gene-PIG-B/gene-LOC142980988/gene-RpL32/gene-LOC142987369/gene-S2P/gene-PIG-U/gene-rasp/gene-sotv/gene-LOC142979218/gene-RpL6/gene-LOC142983004/gene-PIG-F/gene-lace/gene-LOC142983558/gene-LOC142984444/gene-Sar1/gene-LOC142979027/gene-LOC142987312/gene-xit/gene-PIG-M/gene-Spase22-23/gene-RpS3/gene-LOC142982098/gene-LOC142978941/gene-Vti1a/gene-LOC142983184/gene-botv/gene-LOC142975499/gene-Droj2/gene-LOC142977643/gene-GABA-B-R1/gene-Lpin/gene-Ufd1-like/gene-Acsl/gene-meigo/gene-LOC142981762/gene-PNPase/gene-Papst2/gene-Ubqn/gene-RpS20/gene-LOC142973251/gene-LOC142986424/gene-LOC142974053/gene-LOC142985452/gene-LOC142974238/gene-Cals/gene-Fur1/gene-Fatp/gene-Sc2/gene-Cdk1/gene-Jheh-lp1/gene-sta/gene-Alg3/gene-wol/gene-LOC142973244",216
"GORE3","GO:0007032","endosome organization","34/3690","58/9658",0.586206896551724,1.53430520512102,3.20913270726543,0.00124852749560821,0.0295341331719735,0.0264570000702748,"gene-Stam/gene-Ist1/gene-lsn/gene-LOC142986840/gene-Pi3K59F/gene-Sec71/gene-Hrs/gene-LOC142972810/gene-LOC142987404/gene-l(2)gd1/gene-shi/gene-ALiX/gene-LOC142982062/gene-Pi4KIIalpha/gene-Synj/gene-LOC142972293/gene-ClC-c/gene-LOC142982021/gene-LOC142984893/gene-AP-1mu/gene-LOC142974963/gene-Exo84/gene-Als2/gene-spas/gene-hook/gene-TSG101/gene-Rme-8/gene-LOC142974657/gene-Strip/gene-IPIP/gene-LOC142975858/gene-Vps11/gene-Vps36/gene-LOC142985075",34
"GORE3","GO:0019900","kinase binding","196/3690","433/9658",0.452655889145497,1.18475625402905,3.09299914937435,0.00127357195259643,0.0299386166811024,0.0268193408292582,"gene-Akt/gene-LOC142972444/gene-nej/gene-Wnk/gene-Fmr1/gene-LOC142976128/gene-mTor/gene-LOC142972324/gene-Tak1/gene-LOC142983602/gene-hep/gene-Csk/gene-LOC142978252/gene-LOC142974540/gene-Snoo/gene-CYLD/gene-Egfr/gene-Syx17/gene-LOC142981347/gene-Rho1/gene-Su(fu)/gene-Cdk12/gene-Top2/gene-LOC142984941/gene-Chc/gene-eIF3a/gene-fray/gene-SF2/gene-PPP1R15/gene-Tao/gene-LOC142977535/gene-BmDJ-1beta/gene-Klp10A/gene-Abl/gene-RpS7/gene-eEF2/gene-LOC142974580/gene-cry2/gene-fkh/gene-LOC142976629/gene-Sik2/gene-LOC142973727/gene-LOC142978044/gene-crc/gene-wts/gene-Fak/gene-Tsc1/gene-Rpn2/gene-trc/gene-LOC142983850/gene-LOC142979909/gene-arm/gene-CtBP/gene-Pfk/gene-shi/gene-ZnT63C/gene-Zpr1/gene-Cdc25/gene-TOR1/gene-l(2)gl/gene-Fnta/gene-LOC142979225/gene-kibra/gene-Slmap/gene-raptor/gene-LOC142976622/gene-EndoA/gene-Rad9/gene-Grx3/gene-foxo/gene-casp/gene-FER/gene-SREBP/gene-Spred/gene-stau/gene-Cdc37/gene-PTP-ER/gene-beta'COP/gene-mop/gene-Eph/gene-sws/gene-zip/gene-Patj/gene-mys/gene-Ask1/gene-baz/gene-Atg17/gene-dos/gene-dnt/gene-Khc-73/gene-vap/gene-sl/gene-Rab8/gene-LOC142972184/gene-AP-1-2beta/gene-lap/gene-Pp2C1/gene-LOC142987070/gene-LOC142985416/gene-Traf4/gene-kuz/gene-for/gene-Pglym/gene-Shc/gene-C/EBP/gene-TRAM/gene-shaker/gene-stx/gene-LOC142987720/gene-UGT48C1/gene-Zasp52/gene-B52/gene-Mef2/gene-Gata-beta/gene-LOC142980720/gene-PDZ-GEF/gene-LOC142976393/gene-Gcy/gene-asl/gene-LOC142982436/gene-CycT/gene-GCS2beta/gene-Vlg/gene-slpr/gene-Pfrx/gene-spri/gene-Sec5/gene-mats/gene-cnk/gene-LOC142972243/gene-raskol/gene-Ras85D/gene-HDAC4/gene-LOC142980509/gene-syd/gene-LOC142978127/gene-Cdc5/gene-ago/gene-LOC142984752/gene-LOC142984495/gene-Atf-2/gene-rg/gene-tau/gene-norpA/gene-LOC142987219/gene-Pde8/gene-LOC142979255/gene-Rad23/gene-LOC142987472/gene-Snf4agamma/gene-asp/gene-Pak/gene-LOC142986118/gene-Mondo/gene-LOC142979377/gene-SOCS5/gene-LOC142973128/gene-p130CAS/gene-LOC142981939/gene-Ccm3/gene-rictor/gene-LOC142980248/gene-LOC142974656/gene-Khc/gene-elgi/gene-lic/gene-RpS3/gene-Pten/gene-Achi/gene-Trap1/gene-Mtl/gene-Mo25/gene-wupA/gene-TrpRS/gene-Msp300/gene-Pdk1/gene-Strip/gene-LOC142981938/gene-LOC142976782/gene-LOC142983803/gene-Acsl/gene-raf/gene-Ubqn/gene-LOC142978875/gene-Smox/gene-Stlk/gene-AMPKalpha/gene-LOC142979948/gene-spel1/gene-fz2/gene-LOC142986743/gene-Cdk1/gene-kon/gene-rdgB/gene-hop/gene-Prm",196
"GORE3","GO:0000790","GO:0000790","105/3690","217/9658",0.483870967741935,1.26645685811697,3.12153107226524,0.00127509431518001,0.0299386166811024,0.0268193408292582,"gene-RpII215/gene-Mi-2/gene-LOC142982010/gene-Su(z)12/gene-nej/gene-LOC142975301/gene-Sin3A/gene-LOC142987559/gene-E(bx)/gene-MTA1-like/gene-Bap60/gene-G9a/gene-row/gene-LOC142982993/gene-MRG15/gene-Taf1/gene-dom/gene-Top2/gene-LOC142983557/gene-Sirt7/gene-osa/gene-Bap111/gene-LOC142973205/gene-LOC142987395/gene-polybromo/gene-LOC142987404/gene-USP/gene-Chrac-14/gene-LOC142983051/gene-LOC142975378/gene-arm/gene-CtBP/gene-Gug/gene-LOC142977458/gene-SMC3/gene-EcR/gene-E(z)/gene-HnRNP-K/gene-LOC142981749/gene-Hsc70-4/gene-Rad17/gene-LOC142980064/gene-Bin1/gene-LOC142978810/gene-Chrac-16/gene-ncm/gene-LOC142986374/gene-LOC142983092/gene-Arp8/gene-Set1/gene-LOC142986094/gene-LOC142979210/gene-e(y)3/gene-LOC142980860/gene-eco/gene-LOC142985107/gene-Mef2/gene-Gata-beta/gene-Wbp2/gene-SMC1/gene-LOC142972555/gene-LOC142978845/gene-HDAC4/gene-Sirt2/gene-mle/gene-LOC142984752/gene-LOC142972453/gene-Jra/gene-Hmt4-20/gene-LOC142972469/gene-LOC142981473/gene-Srrm234/gene-Tlk/gene-LOC142977001/gene-LOC142984108/gene-Ino80/gene-AlkB/gene-Tbp/gene-PHO/gene-da/gene-Med/gene-LOC142987595/gene-LOC142976945/gene-Cpsf6/gene-LOC142975644/gene-spn-A/gene-Caf1-55/gene-Sce/gene-LOC142987032/gene-LOC142978875/gene-LOC142973568/gene-Smox/gene-bon/gene-Drep4/gene-LOC142987637/gene-LOC142974688/gene-Rcc1/gene-Iswi/gene-LOC142985604/gene-LOC142972602/gene-LOC142987181/gene-LOC142987398/gene-LOC142982989/gene-LOC142987341/gene-Hat1",105
"GORE3","GO:0019827","stem cell population maintenance","82/3690","164/9658",0.5,1.30867208672087,3.13483408214295,0.00127871934221035,0.0299386166811024,0.0268193408292582,"gene-MED14/gene-Kdm3/gene-bel/gene-LOC142980122/gene-nej/gene-LOC142987559/gene-mxt/gene-LSm1/gene-Snoo/gene-SA1/gene-LOC142977493/gene-Egfr/gene-cbt/gene-dom/gene-enok/gene-E(spl)mbeta/gene-Tctp/gene-shv/gene-MED7/gene-osa/gene-Nipped-B/gene-LOC142987395/gene-kto/gene-CSN4/gene-LOC142977648/gene-MED21/gene-Dcr-1/gene-MED15/gene-arm/gene-Rpa3/gene-SMC3/gene-LOC142976459/gene-MED6/gene-shg/gene-CSN3/gene-foxo/gene-AGO1/gene-ERR/gene-Stat92E/gene-mys/gene-exd/gene-eff/gene-LOC142975609/gene-Mad/gene-Cul4/gene-PDZ-GEF/gene-LOC142976074/gene-Nedd8/gene-LOC142973426/gene-SMC1/gene-MED10/gene-arr/gene-CSN6/gene-pros/gene-Nup98-96/gene-LOC142972469/gene-lilli/gene-hook/gene-LOC142973202/gene-LOC142982608/gene-asp/gene-Ars2/gene-SOCS5/gene-LOC142984108/gene-Ctr9/gene-pelo/gene-da/gene-LOC142978691/gene-Med/gene-LOC142976794/gene-LOC142976788/gene-LOC142985567/gene-raf/gene-H/gene-Smox/gene-YL-1/gene-BHD/gene-Pcl/gene-LOC142972154/gene-alien/gene-aub/gene-hop",82
"GORE3","GO:0016476","regulation of embryonic cell shape","18/3690","26/9658",0.692307692307692,1.81200750469043,3.25993072828921,0.0013094760930182,0.0302458114414304,0.027094529261174,"gene-msn/gene-RhoGEF2/gene-Rho1/gene-Shark/gene-cta/gene-dia/gene-FER/gene-pyd/gene-raw/gene-PDZ-GEF/gene-slpr/gene-pnut/gene-cno/gene-Dg/gene-LOC142979377/gene-frtz/gene-Mtl/gene-hop",18
"GORE3","GO:0032481","positive regulation of type I interferon production","18/3690","26/9658",0.692307692307692,1.81200750469043,3.25993072828921,0.0013094760930182,0.0302458114414304,0.027094529261174,"gene-bel/gene-nej/gene-Polr3F/gene-arm/gene-RpIII128/gene-LOC142979225/gene-sl/gene-PQBP1/gene-Irbp/gene-mle/gene-LOC142987905/gene-LOC142979242/gene-Flo1/gene-Polr3C/gene-Polr3A/gene-LOC142973568/gene-pll/gene-LOC142987908",18
"GORE3","GO:0033120","positive regulation of RNA splicing","18/3690","26/9658",0.692307692307692,1.81200750469043,3.25993072828921,0.0013094760930182,0.0302458114414304,0.027094529261174,"gene-RpII215/gene-SF2/gene-Zpr1/gene-HnRNP-K/gene-eIF4AIII/gene-Zip71B/gene-LOC142979085/gene-snRNP-U1-70K/gene-B52/gene-U2af50/gene-Setx/gene-sm/gene-barc/gene-Hrb27C/gene-Nup98-96/gene-mnb/gene-Bx42/gene-Cbp80",18
"GORE3","GO:0071007","U2-type catalytic step 2 spliceosome","18/3690","26/9658",0.692307692307692,1.81200750469043,3.25993072828921,0.0013094760930182,0.0302458114414304,0.027094529261174,"gene-LOC142980900/gene-Prp8/gene-cyp33/gene-SmD1/gene-pea/gene-ncm/gene-LOC142979085/gene-SmB/gene-LOC142973783/gene-U2A/gene-SmF/gene-Cdc5/gene-Bx42/gene-Srrm234/gene-LOC142979169/gene-LOC142985529/gene-Cypl/gene-fand",18
"GORE3","GO:0016591","RNA polymerase II, holoenzyme","53/3690","99/9658",0.535353535353535,1.40120445648901,3.15498287642267,0.00131813668415446,0.0303436834003343,0.0271822040342415,"gene-RpII215/gene-MED14/gene-jar/gene-Pex2/gene-Rpb7/gene-Taf1/gene-TfIIA-S/gene-LOC142983557/gene-Rpb12/gene-TfIIEalpha/gene-Taf2/gene-RpII33/gene-MED7/gene-Nipped-B/gene-kto/gene-LOC142981256/gene-Taf3/gene-Rpb11/gene-MED6/gene-Rpb8/gene-INTS7/gene-IntS4/gene-IntS1/gene-LOC142983092/gene-Taf13/gene-IntS6/gene-hay/gene-Tfb1/gene-LOC142972424/gene-RpII15/gene-Tfb5/gene-MED10/gene-RpII18/gene-LOC142978883/gene-IntS10/gene-IntS3/gene-MED4/gene-IntS9/gene-LOC142978882/gene-LOC142978101/gene-Gas41/gene-Polr2M/gene-skd/gene-Ctr9/gene-Polr2D/gene-MED31/gene-TfIIS/gene-Tbp/gene-CycH/gene-RpII140/gene-IntS8/gene-wda/gene-LOC142978547",53
"GORE3","GO:0032386","regulation of intracellular transport","125/3690","264/9658",0.473484848484849,1.23927280939476,3.09948776183012,0.0013297197398302,0.0305079512215223,0.0273293569481735,"gene-Akt/gene-Cka/gene-nej/gene-Karybeta3/gene-Fmr1/gene-MED1/gene-SERCA/gene-Trc8/gene-Cbp20/gene-pbl/gene-hyd/gene-Spt6/gene-Ranbp21/gene-LOC142984078/gene-Egfr/gene-Su(fu)/gene-Ntf-2/gene-PDCD-5/gene-klar/gene-rho-7/gene-Use1/gene-Nedd4/gene-BmDJ-1beta/gene-Trx2/gene-LOC142987276/gene-Abl/gene-NUCB1/gene-Pi3K59F/gene-Nup154/gene-Tnpo/gene-wts/gene-LOC142974285/gene-LOC142987153/gene-Rabex-5/gene-LOC142983850/gene-LOC142979909/gene-LOC142978501/gene-Regnase-1/gene-LOC142981452/gene-Zpr1/gene-LOC142981302/gene-LOC142981304/gene-LOC142985486/gene-LOC142979225/gene-kibra/gene-FER/gene-SREBP/gene-Dhc64C/gene-PTP-ER/gene-mop/gene-LOC142984746/gene-mys/gene-cni/gene-dos/gene-14-3-3zeta/gene-Drp1/gene-Der-2/gene-ScpX/gene-Tango14/gene-LOC142979085/gene-Syx18/gene-Yod1/gene-CrebA/gene-lap/gene-LOC142974928/gene-LOC142976045/gene-LOC142979655/gene-LOC142977570/gene-LOC142976149/gene-Shab/gene-AP-1mu/gene-U2af50/gene-CDC50/gene-GlcAT-I/gene-rdx/gene-LOC142980886/gene-tim/gene-Rab3GAP1/gene-Ubc7/gene-tho2/gene-Klp64D/gene-gek/gene-sxc/gene-Snmp2/gene-mle/gene-GABA-B-R2/gene-Wdr81/gene-Vamp7/gene-ago/gene-LOC142983421/gene-tau/gene-Chd1/gene-Nup54/gene-Pak/gene-LOC142986118/gene-Ccm3/gene-Slh/gene-Diap2/gene-LOC142979808/gene-sp3/gene-Sar1/gene-Khc/gene-REPTOR/gene-Pten/gene-Mon1/gene-LOC142978941/gene-Rme-8/gene-LOC142982022/gene-Cpsf6/gene-LOC142974657/gene-Pdk1/gene-Miro/gene-Strip/gene-raf/gene-Vps11/gene-Vps52/gene-Smox/gene-Liprin-alpha/gene-AMPKalpha/gene-Rcc1/gene-Cdk1/gene-LOC142972901/gene-LOC142972942/gene-nudE/gene-hop",125
"GORE3","GO:0034249","negative regulation of amide metabolic process","62/3690","119/9658",0.521008403361345,1.363658308852,3.13859633023548,0.00133933602449965,0.0305265594749756,0.0273460264254884,"gene-bel/gene-LOC142972436/gene-Fmr1/gene-Trc8/gene-yps/gene-Upf1/gene-Tis11/gene-Rbfox1/gene-Psi/gene-RsfS312/gene-brat/gene-Not1/gene-crc/gene-Tsc1/gene-Amph/gene-Ythdf/gene-Regnase-1/gene-Dhfr/gene-unk/gene-AGO1/gene-casp/gene-eIF4AIII/gene-LOC142974795/gene-LOC142987185/gene-LOC142974425/gene-RpL13A/gene-snRNP-U1-70K/gene-Not3/gene-Capr/gene-LOC142975609/gene-gw/gene-LOC142976358/gene-LOC142978385/gene-INPP5E/gene-rock1/gene-sqd/gene-wech/gene-Mk/gene-Hrb27C/gene-shep/gene-roq/gene-Paip2/gene-Not11/gene-LOC142973202/gene-LOC142975305/gene-LOC142984719/gene-LOC142978852/gene-Gyf/gene-Rga/gene-Unr/gene-RpS3/gene-LOC142978691/gene-LOC142982098/gene-pcm/gene-dnr1/gene-Shmt/gene-LOC142972881/gene-eIF4EHP/gene-LOC142974426/gene-AMPKalpha/gene-LOC142981839/gene-LOC142977656",62
"GORE3","GO:0042255","ribosome assembly","32/3690","54/9658",0.592592592592593,1.55101876944695,3.1926924725875,0.00133943067084077,0.0305265594749756,0.0273460264254884,"gene-bel/gene-RpL38/gene-RpL24/gene-RpS17/gene-mRpS7/gene-RpL5/gene-RpS10b/gene-RpS27/gene-mRpS11/gene-RpS2/gene-LOC142984164/gene-LOC142973667/gene-RpS28b/gene-RpL12/gene-LOC142976987/gene-RpS15/gene-LOC142978461/gene-mRpL11/gene-LOC142973376/gene-RpS25/gene-LOC142987394/gene-LOC142973375/gene-RpL11/gene-RpL10/gene-LOC142980055/gene-RpL6/gene-LOC142973125/gene-LOC142972521/gene-Non3/gene-RpS14/gene-mTerf3/gene-sta",32
"GORE3","GO:0035257","GO:0035257","52/3690","97/9658",0.536082474226804,1.40311234040175,3.13747441451422,0.00139988459803852,0.0317987031210075,0.0284856266411603,"gene-MED14/gene-Kdm3/gene-Cka/gene-nej/gene-E(bx)/gene-MED1/gene-Bap60/gene-LOC142975164/gene-LOC142979474/gene-Uba3/gene-BmDJ-1beta/gene-LOC142987276/gene-Phb2/gene-MED16/gene-osa/gene-cry2/gene-Bap111/gene-Not1/gene-LOC142982738/gene-wts/gene-LOC142974285/gene-kto/gene-USP/gene-LOC142978501/gene-arm/gene-CtBP/gene-EcR/gene-tai/gene-Stat92E/gene-mahj/gene-LOC142972424/gene-Prp6/gene-ZnT49B/gene-Wbp2/gene-cdm/gene-pros/gene-Cyp40/gene-MED4/gene-Bx42/gene-LOC142975377/gene-Su(var)2-10/gene-skd/gene-LOC142984108/gene-LOC142980248/gene-Dnmt1/gene-LOC142983442/gene-Utx/gene-LOC142986563/gene-Smox/gene-bon/gene-LOC142979948/gene-alien",52
"GORE3","GO:0032006","regulation of TOR signaling","46/3690","84/9658",0.547619047619048,1.43330752355143,3.13623829019352,0.00144851246370865,0.0327947046238988,0.0293778556996043,"gene-Akt/gene-LOC142974540/gene-Atg1/gene-Lamtor3/gene-Iml1/gene-ATPsynD/gene-Prpk/gene-Tsc1/gene-Tti1/gene-raptor/gene-Wdr59/gene-LOC142986153/gene-Lkb1/gene-Sec13/gene-ema/gene-Nup44A/gene-hppy/gene-RagC-D/gene-Wdr24/gene-Ubr1/gene-Cul1/gene-LOC142979962/gene-Atg9/gene-mio/gene-Samtor/gene-LOC142977906/gene-PIP4K/gene-LOC142977622/gene-Lamtor2/gene-TBC1d7/gene-LOC142986131/gene-rictor/gene-Lamtor5/gene-Alg-2/gene-sigmar/gene-LOC142974327/gene-Pten/gene-wcy/gene-LOC142976782/gene-LOC142975858/gene-LOC142977853/gene-raf/gene-LOC142978330/gene-LOC142979488/gene-AMPKalpha/gene-BHD",46
"GORE3","GO:0051607","defense response to virus","29/3690","48/9658",0.604166666666667,1.58131210478771,3.17459393979923,0.00146138708842521,0.0329773533769635,0.0295414744536924,"gene-Tak1/gene-LOC142975164/gene-LOC142973503/gene-LOC142977989/gene-BNIP3/gene-Dcr-1/gene-LOC142975945/gene-LOC142979225/gene-LOC142973502/gene-LOC142974425/gene-PQBP1/gene-mino/gene-Rrp46/gene-Cul1/gene-LOC142978385/gene-B52/gene-Ago2/gene-Mtr4/gene-Ras85D/gene-Sos/gene-Rrp4/gene-Rrp6/gene-key/gene-Dis3/gene-BGRP1/gene-LOC142973568/gene-Ski6/gene-LOC142974426/gene-hop",29
"GORE3","GO:0004364","glutathione transferase activity","21/3690","32/9658",0.65625,1.71763211382114,3.19722954137046,0.00151319445043266,0.0340344719015345,0.0304884528097527,"gene-LOC142983509/gene-LOC142979151/gene-GSTo1/gene-LOC142979145/gene-GSTd3/gene-LOC142979152/gene-GSTt1/gene-GSTz2/gene-LOC142979149/gene-LOC142979890/gene-LOC142982081/gene-Gdap1/gene-LOC142980986/gene-GSTe3/gene-LOC142976806/gene-GSTe6/gene-eEF1gamma/gene-LOC142980988/gene-LOC142980237/gene-GSTz1/gene-GSTo3",21
"GORE3","GO:0006354","DNA-templated transcription elongation","38/3690","67/9658",0.567164179104478,1.48446385956397,3.12886432952312,0.00155900991991152,0.0348921724651439,0.0312567903715682,"gene-RpII215/gene-Spt5/gene-LOC142976128/gene-Cbp20/gene-Spt6/gene-LOC142984078/gene-Rpb7/gene-Cdk12/gene-LOC142973132/gene-Ssrp/gene-Rpb12/gene-RpII33/gene-Rpb11/gene-Rpb8/gene-TH1/gene-hay/gene-EloC/gene-Tfb1/gene-RpII15/gene-CycT/gene-EloB/gene-Tfb5/gene-RpII18/gene-LOC142978883/gene-dre4/gene-lilli/gene-LOC142978882/gene-Ctr9/gene-Polr2D/gene-TfIIS/gene-CycH/gene-Su(Tpl)/gene-RpII140/gene-spt4/gene-Elp4/gene-Elp3/gene-Cbp80/gene-LOC142978547",38
"GORE3","GO:0000791","euchromatin","25/3690","40/9658",0.625,1.63584010840108,3.16851246738073,0.00156150101265294,0.0348921724651439,0.0312567903715682,"gene-RpII215/gene-Sin3A/gene-Bap60/gene-woc/gene-LOC142973205/gene-LOC142983051/gene-arm/gene-Nnp-1/gene-Set1/gene-LOC142986094/gene-e(y)3/gene-LOC142985107/gene-sxc/gene-Jra/gene-LOC142977001/gene-LOC142984108/gene-AlkB/gene-Tbp/gene-La/gene-jumu/gene-LOC142973568/gene-bon/gene-LOC142987181/gene-LOC142982989/gene-aub",25
"GORE3","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","67/3690","131/9658",0.511450381679389,1.3386416764931,3.06844160191349,0.00164381883108656,0.0366123285105642,0.0327977250030189,"gene-brun/gene-TER94/gene-alphaCOP/gene-LOC142978836/gene-DCTN5-p25/gene-zetaCOP/gene-Sec24AB/gene-epsilonCOP/gene-Syx17/gene-p24-1/gene-Cul3/gene-LOC142984322/gene-Trs20/gene-betaCOP/gene-LOC142972856/gene-CHOp24/gene-eca/gene-LOC142985264/gene-LOC142977347/gene-bai/gene-LOC142976324/gene-boca/gene-Bet5/gene-DCTN6-p27/gene-PGAP5/gene-Cog2/gene-Dhc64C/gene-beta'COP/gene-LOC142979470/gene-Sec13/gene-Rab1/gene-cni/gene-Cog4/gene-Syx18/gene-Trs31/gene-CrebA/gene-Cog8/gene-cpb/gene-LOC142977570/gene-Madm/gene-LOC142982915/gene-LOC142982760/gene-Syx5/gene-Rab2/gene-Arf102F/gene-Bet1/gene-LOC142976322/gene-Bet3/gene-Vamp7/gene-spas/gene-S/gene-LOC142987369/gene-sw/gene-LOC142973128/gene-Mppe/gene-l(3)76BDm/gene-Slh/gene-LOC142983558/gene-LOC142987582/gene-Sar1/gene-Alg-2/gene-Dlic/gene-wbl/gene-LOC142978941/gene-LOC142983847/gene-Zw10/gene-Arp10",67
"GORE3","GO:0031349","positive regulation of defense response","74/3690","147/9658",0.503401360544218,1.31757461792305,3.05078254098684,0.0017025267919857,0.0377971967411713,0.0338591429453672,"gene-nej/gene-Sin3A/gene-Spt5/gene-MED1/gene-Vps15/gene-Tak1/gene-Dorsal/gene-CYLD/gene-Egfr/gene-p24-1/gene-ubl/gene-BmDJ-1beta/gene-Pi3K59F/gene-LOC142973205/gene-Polr3F/gene-LOC142987153/gene-LOC142977648/gene-Aos1/gene-AP-1gamma/gene-LOC142975945/gene-Mif/gene-LOC142973009/gene-EcR/gene-RpIII128/gene-Pde11/gene-LOC142979225/gene-LOC142976622/gene-foxo/gene-Stat92E/gene-LOC142978729/gene-LOC142981595/gene-mys/gene-Pitslre/gene-stumps/gene-Mt2/gene-LOC142976420/gene-LOC142984224/gene-sl/gene-PQBP1/gene-Irbp/gene-Su(dx)/gene-LOC142983211/gene-LOC142985416/gene-BGRP2/gene-LOC142978385/gene-Mef2/gene-Snmp2/gene-mle/gene-Vamp7/gene-LOC142987905/gene-LOC142979242/gene-Flo1/gene-Pak/gene-Polr3C/gene-LOC142975546/gene-Diap2/gene-key/gene-lic/gene-Ubr3/gene-Uba2/gene-Ubc4/gene-Pli/gene-Tsf2/gene-Pdk1/gene-Btk29A/gene-BGRP1/gene-raf/gene-LOC142973568/gene-pll/gene-LOC142987908/gene-LOC142972987/gene-Psf/gene-LOC142975290/gene-hop",74
"GORE3","GO:0006283","transcription-coupled nucleotide-excision repair","36/3690","63/9658",0.571428571428571,1.49562524196671,3.10328093562164,0.00171377120632859,0.0378021558694989,0.0338635853868551,"gene-RpII215/gene-nej/gene-LOC142980900/gene-Rpb7/gene-Rpb12/gene-RpII33/gene-CSN4/gene-cyp33/gene-Usp7/gene-Rpb11/gene-Rpb8/gene-CSN3/gene-LOC142978729/gene-LOC142972841/gene-CSN8/gene-hay/gene-DNAlig1/gene-Tfb1/gene-Cul4/gene-PolD2/gene-RpII15/gene-Tfb5/gene-RpII18/gene-CSN6/gene-mus201/gene-LOC142982131/gene-Polr2D/gene-RfC38/gene-TfIIS/gene-CycH/gene-Gnf1/gene-LOC142976521/gene-pic/gene-RpII140/gene-fand/gene-LOC142978547",36
