gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-LOC142974507,1299.2124969436584,-0.2994353360485266,0.5703016370724037,-3.330306072458085,0.0008675056856904,0.0462681304411584,down
gene-RpS20,15607.533453306874,1.2925475136952334,0.5575376652289242,3.3326052741148717,0.0008603691343359,0.0462681304411584,up
gene-LOC142975581,143.39204997054716,1.5107386178523154,0.6834485867485445,3.3358972531748514,0.0008502458143482,0.0462681304411584,up
gene-LOC142982930,711.96266850937,1.715603255273508,0.800992538480071,3.33625017470797,0.000849167110118,0.0462681304411584,up
gene-LOC142974253,110.25063478665652,1.973355815992505,0.977528793286902,3.3289433898938388,0.0008717612165354,0.0462681304411584,up
gene-GSTd3,1761.6765389808695,2.659627216508497,1.4924736044328644,3.3288671108083068,0.0008720000001201,0.0462681304411584,up
gene-LOC142987163,483.307550045631,3.0555704351553934,1.8286410821712813,3.3293163325314628,0.0008705946317299,0.0462681304411584,up
gene-LOC142981901,18.697624140798144,8.699513406349862,4.131115834780415,3.3261532549329123,0.000880535001045,0.0464684498119045,up
gene-LOC142975624,12.088658692215818,3.278043640288731,1.760498165542579,3.3196593214851613,0.0009012736051508,0.0473071731563843,up
gene-Nup44A,370.7472255348469,-1.2711727282786855,0.5491596765717166,-3.308854628970043,0.0009367846359311,0.0489081732652178,down
gene-LOC142985517,32.25058707816699,1.507059112767942,0.6974403199166714,3.3051146624506185,0.0009493755148067,0.0489842120322532,up
gene-LOC142984039,119.78809936007524,1.5650098532023478,0.7347327312750604,3.2995658479412366,0.0009683450703907,0.0489842120322532,up
gene-LOC142986780,445.4216484590456,1.7736538252572875,0.8665021157051952,3.302065271614333,0.0009597573356119,0.0489842120322532,up
gene-LOC142983813,133.31278388030046,2.0934537078924027,1.084185668281879,3.302981886799224,0.000956625667715,0.0489842120322532,up
gene-RpL8,22725.097737825567,0.9471743599636472,0.378427032365123,3.2929330269575345,0.0009914808896698,0.0498960202363219,up
