"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-LOC142980898",283.165423256044,-1.38407776360712,0.541210981799969,0.000666116198781868,0.034079364234453,"down"
"gene-LOC142983576",52.2411094322212,2.63999059158569,1.14925666330077,0.000673622018594854,0.0342790755558751,"up"
"gene-LOC142987163",492.54830525125,3.15490602859402,1.48931475085265,0.000700776567915623,0.0348580187277734,"up"
"gene-LOC142985248",517.89294580945,2.34790476266191,1.02278619659412,0.000702510962365067,0.0348580187277734,"up"
"gene-LOC142981396",424.038112713541,-1.37740585601406,0.542024854079951,0.000694424892996798,0.0348580187277734,"down"
"gene-GlyRS",492.627155396074,1.32163586295498,0.513832962020462,0.000699310755281517,0.0348580187277734,"up"
"gene-aspr",104.239068842372,0.513667288690022,1.22663000504055,0.000703314375339691,0.0348580187277734,"up"
"gene-LOC142973382",271.213939443761,-1.87746482255305,0.792249213262134,0.000712657199596754,0.0351380617169053,"down"
"gene-spn-A",288.268941531232,-1.21991061293277,0.469055817338994,0.000736857972155433,0.036144023005315,"down"
"gene-LOC142978042",136.957885204675,0.256802255322299,0.546765900017464,0.000744202265653114,0.036317070563872,"up"
"gene-LOC142976887",243.882372784835,3.33409951547859,1.61116698203754,0.000751889920957105,0.0363197182123239,"up"
"gene-LOC142982161",24.700914078354,2.22923603256094,0.970285756329025,0.000749056367511023,0.0363197182123239,"up"
"gene-LOC142981253",213.929862840114,1.71205176680209,0.71209497072848,0.00077130996566329,0.0363366910293071,"up"
"gene-LOC142982930",723.709472848332,1.69950417852147,0.702071662910959,0.000769683209741872,0.0363366910293071,"up"
"gene-LOC142985517",33.3333495369033,1.6452255967741,0.680515663356227,0.000769184085872972,0.0363366910293071,"up"
"gene-RpL12",21021.8306535707,1.16851087734912,0.449750021219491,0.00075886008406512,0.0363366910293071,"up"
"gene-LOC142974507",1262.26639563742,-0.428952137229146,0.865504644238489,0.00077133371037411,0.0363366910293071,"down"
"gene-mRpL14",603.052461444539,1.38352874619714,0.552675074361063,0.000784599878123639,0.0365992766677674,"up"
"gene-awd",18610.2946464604,0.783187597719229,0.273148596436938,0.000781326465398456,0.0365992766677674,"up"
"gene-LOC142974597",57.8372337033852,-1.64789084821511,0.685748489954106,0.00082551865335279,0.0381341529383745,"down"
"gene-LOC142979051",125.863511312182,1.9502899652042,0.845709233650599,0.000832791561403684,0.0382842729387317,"up"
"gene-LOC142983104",90.2707481908357,2.86046715667053,1.35569970432813,0.000845507582805777,0.0383135721808561,"up"
"gene-LOC142974688",3920.10655245212,1.40530223290758,0.562169732568322,0.000843331616764008,0.0383135721808561,"up"
"gene-LOC142981878",17995.6214916309,-1.30871081814152,0.523733452733291,0.000843242474653288,0.0383135721808561,"down"
"gene-LOC142985614",36.0583330184383,-1.99765004212949,0.859344700326777,0.000867649210481376,0.0387631450091116,"down"
"gene-mRpL39",201.581084970382,1.21915634506255,0.473263916554027,0.000865394885571484,0.0387631450091116,"up"
"gene-Drp",9441.6589236048,-1.10563025238246,0.426338363438791,0.000866872337899788,0.0387631450091116,"down"
"gene-LOC142972885",736.008368493617,3.35216954011369,1.71140621796979,0.000884034204525428,0.0392493861904451,"up"
"gene-LOC142985182",1556.98668650016,2.67421091849369,1.28086777220811,0.000893826647250729,0.0392493861904451,"up"
"gene-LOC142987482",128.114501449282,2.5306845862588,1.19170088093358,0.000911529460707057,0.0392493861904451,"up"
"gene-Mf",3981.43073104243,2.10562042753858,0.926591481941009,0.000906644562131732,0.0392493861904451,"up"
"gene-LOC142986780",457.333519499638,1.81373562228337,0.786184324380173,0.000899157743425343,0.0392493861904451,"up"
"gene-LOC142977953",12170.5184530257,1.54611682115958,0.649082250503064,0.000908852334356314,0.0392493861904451,"up"
"gene-LOC142982570",4810.3414605343,1.39824352948978,0.573132610769332,0.000896815043852478,0.0392493861904451,"up"
"gene-LOC142983257",24864.1472875379,-1.04041076488938,0.397146934966286,0.000897320695500871,0.0392493861904451,"down"
"gene-LOC142986608",270.248602328925,3.32699702395343,1.67066435757501,0.000917918808159162,0.0393464656686603,"up"
"gene-Tapdelta",904.313210435483,2.14820253404078,0.975906155663867,0.000940736721871922,0.0401437248669651,"up"
"gene-LOC142981792",322.380426261912,2.17252653674603,0.997381798454984,0.000950756119361975,0.0403901572850382,"up"
"gene-LOC142981795",42.9418214966336,0.277132036953387,0.569941291598688,0.000957902381215721,0.0405128847095502,"up"
"gene-RpS23",43866.1819245104,1.01963793111483,0.389265862851799,0.000964770876980535,0.0406228303776406,"up"
"gene-RpL8",22993.0221630376,1.04699839650414,0.405033619522813,0.000971610022265186,0.0407305769686146,"up"
"gene-LOC142975049",46.2204919840821,2.96851282111129,1.44479925999369,0.000982022072114718,0.0407886784882723,"up"
"gene-LOC142972510",6173.96888715383,-1.52577551645443,0.649325256938918,0.000985854986580773,0.0407886784882723,"down"
"gene-RpL30",29987.6078461367,1.16332671547032,0.464476140827113,0.000982495636281958,0.0407886784882723,"up"
