	ID-1	ID-2	ID-3	ID-5	ID-7	ID-8	ID-9	ID-10	ID-12	ID-14	ID-15	ID-16	ID-18
gene-LOC142979875	0	0	1	0	9	0	0	3	0	0	0	1	7
gene-LOC142979877	61	106	189	118	336	265	216	170	328	73	210	160	45
gene-LOC142979878	30	50	69	19	56	17	22	24	10	7	7	2	190
gene-LOC142979879	751	944	39	641	7	620	3783	1152	8902	3650	4559	10282	0
gene-LOC142979880	0	4	0	2	0	0	0	0	2	1	0	0	0
gene-LOC142979881	145	76	72	120	79	105	237	191	288	242	274	388	92
gene-LOC142979882	17100	105059	6612	31217	2115	9777	2328	3651	37	122	82	1013	0
gene-LOC142979883	8	20	25	12	0	0	5	0	0	8	0	10	4
gene-LOC142979885	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979887	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979888	15	1	2	1	2	37	5	0	2	1	0	0	31
gene-LOC142979890	24	68	58	60	54	17	156	323	154	519	285	162	0
gene-LOC142979892	0	0	0	0	0	0	0	0	0	0	0	0	62
gene-LOC142979894	84261	320046	132687	40374	144414	212555	26637	7817	1968	2491	2580	14186	5
gene-LOC142979895	12756	124779	37641	16385	40352	9024	10623	4127	1323	704	677	7168	0
gene-LOC142979896	24218	42310	8858	26059	11134	29441	44523	41740	67930	41723	58831	83742	30
gene-LOC142979897	2358	531	731	2557	377	2806	3234	2081	3052	5394	3317	3938	1343
gene-LOC142979898	1094	784	1262	724	479	212	514	291	485	538	483	657	489
gene-LOC142979899	18	5	7	6	0	0	37	4	38	7	29	7	0
gene-LOC142979900	67	116	5	46	0	0	0	26	10	8	0	0	3
gene-LOC142979902	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979903	1348	478	325	151	511	2175	105	210	290	43	82	37	10175
gene-LOC142979904	60	321	187	59	202	49	52	146	90	29	73	71	52
gene-LOC142979905	38	13	14	10	83	0	12	10	3	1	13	14	33
gene-LOC142979907	2918	2575	3408	1787	2307	818	1961	1245	1835	2095	1071	1047	5897
gene-LOC142979909	3466	5255	5137	2661	13993	17792	592	463	757	237	419	223	78234
gene-LOC142979910	58559	326236	25847	24167	3723	7834	14154	14613	846	494	109	5144	0
gene-LOC142979911	845	2892	2163	302	622	35	2583	1529	443	148	80	175	46
gene-LOC142979912	0	0	0	0	3	0	0	0	0	0	0	0	0
gene-LOC142979913	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979914	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979915	175	184	390	134	251	107	79	41	30	55	42	32	140
gene-LOC142979916	0	0	1	0	0	0	0	0	0	0	0	0	1
gene-LOC142979919	77	60	330	55	269	327	31	10	50	28	42	20	267
gene-LOC142979920	14	6	18	34	0	0	77	15	104	46	103	98	27
gene-LOC142979921	0	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC142979923	101	19	10	61	7	14	80	76	165	62	51	38	8
gene-LOC142979925	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979926	8595	2609	1086	5445	747	4447	6818	2785	6314	5746	4853	5825	3187
gene-LOC142979927	169	84	116	219	12	68	155	97	229	151	315	202	269
gene-LOC142979928	1291	776	1157	2142	901	1003	1370	576	1990	1346	2698	2072	2934
gene-LOC142979930	181	3	15	373	0	17	300	95	189	237	13	106	60
gene-LOC142979931	0	0	0	0	0	0	0	0	0	0	0	1	0
gene-LOC142979932	19	5	7	9	0	0	2	21	6	12	4	12	44
gene-LOC142979934	113	161	7	78	58	54	196	1061	155	107	68	203	6
gene-LOC142979938	0	3	1	0	0	0	0	3	0	1	0	0	3
gene-LOC142979939	107	117	108	174	101	278	371	442	863	891	1513	1017	178
gene-LOC142979940	425	115	160	161	49	95	135	58	142	109	161	85	257
gene-LOC142979942	0	0	0	0	0	0	0	0	0	0	0	4	0
gene-LOC142979943	31	32	2	18	3	0	0	0	24	14	12	17	27
gene-LOC142979944	0	5	0	0	0	0	0	0	2	0	0	0	0
gene-LOC142979945	2	8	0	0	0	0	16	5	9	0	0	3	7
gene-LOC142979947	0	3	0	0	0	0	0	0	0	0	0	0	6
gene-LOC142979948	113	55	148	145	65	65	9	24	9	32	17	24	221
gene-LOC142979950	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142979951	6313	1235	1188	4118	688	3272	2878	1228	8307	6604	13201	13456	1084
gene-LOC142979954	3833	3433	11059	3869	2362	1187	4112	960	3064	2418	2809	3253	492
gene-LOC142979957	15	19	6	24	39	72	47	30	67	29	38	43	0
gene-LOC142979959	172	65	350	449	175	163	33	9	6	24	60	55	133
gene-LOC142979960	151	78	166	129	80	28	94	27	111	70	79	71	289
gene-LOC142979961	97	33	8	84	38	111	331	273	417	314	272	224	0
gene-LOC142979962	1326	805	2355	707	736	375	408	234	313	265	264	426	603
gene-LOC142979964	53	61	246	38	309	25	43	32	11	35	39	30	50
gene-LOC142979965	0	0	0	0	0	20	5	2	2	0	0	0	7
gene-LOC142979967	0	1	220	0	50	0	0	0	0	2	0	0	8850
gene-LOC142979968	8	0	5	2	0	0	0	0	0	2	8	6	3
gene-LOC142979969	139	198	197	155	92	123	262	108	145	194	166	144	497
gene-LOC142979970	4	8	25	13	0	0	9	19	4	16	14	2	34
gene-LOC142979971	0	0	0	0	0	0	0	0	0	7	5	4	0
gene-LOC142979973	0	0	0	2	0	0	0	0	0	0	0	0	0
gene-LOC142979974	309	137	218	311	140	242	597	477	2179	1454	3089	2305	174
gene-LOC142979975	217	233	467	439	151	123	418	241	517	431	635	524	491
gene-LOC142979976	3	0	0	0	0	0	13	15	9	1	1	0	0
gene-LOC142979978	85	205	397	8	121	90	375	207	218	139	114	258	219
gene-LOC142979979	31	1	16	7	105	0	7	25	10	1	7	3	1066
gene-LOC142979981	19	30	9	41	27	33	2	98	25	40	9	14	21
gene-LOC142979982	34	1	20	19	0	6	9	6	15	3	3	5	72
gene-LOC142979983	1539	1223	936	5515	727	1248	2376	1161	2901	2464	3932	3158	2767
gene-LOC142979984	371	581	1242	441	974	218	475	434	392	343	438	559	179
gene-LOC142979985	20	32	13	38	21	54	27	69	68	57	30	31	26
gene-LOC142979986	20	34	48	24	72	11	0	17	6	3	1	3	47
gene-LOC142979987	44685	67221	21461	27651	62337	121649	22796	5566	3758	4281	5442	13696	0
gene-LOC142979988	28785	21911	4144	23770	14687	13320	2586	710	346	588	395	1075	0
gene-LOC142979989	420074	736788	130627	249153	170457	346524	99510	46162	31854	15868	30434	64614	0
gene-LOC142979990	22550	52876	11948	20261	29454	30414	4153	1003	775	932	1584	3003	0
gene-LOC142979991	151702	111577	16103	29053	32345	100330	13257	3901	1901	3150	4162	5168	3
gene-LOC142979992	0	0	6	0	0	0	0	0	0	0	0	0	0
gene-LOC142979993	8	29	468	16	552	413	21	32	48	59	44	8	2225
gene-LOC142979994	252241	206541	60770	178504	53553	321699	35002	15018	3772	10981	3626	19947	0
gene-LOC142979995	240326	300859	81829	162853	76512	209053	29335	9023	3519	5488	1856	12879	0
gene-LOC142979996	165544	271331	43443	104689	104526	154333	17383	12689	2989	5179	2349	4541	0
gene-LOC142979998	4	0	5	13	27	0	0	0	0	0	9	12	1
gene-LOC142980003	1991	985	1806	550	573	276	288	243	184	173	55	233	262
gene-LOC142980004	16	7	13	54	4	0	12	21	17	10	11	5	191
gene-LOC142980005	1	0	0	1	10	0	0	0	0	0	0	0	4
gene-LOC142980006	3	1	0	0	0	0	4	0	6	7	2	1	5
gene-LOC142980007	7946	3502	33204	902	4593	61	1948	1643	260	44	52	59	302
gene-LOC142980008	8	14	0	2	0	0	8	0	2	0	1	0	884
gene-LOC142980009	1131	999	692	1280	161	161	582	444	354	352	269	386	79
gene-LOC142980011	535	634	309	1383	204	243	310	401	188	474	234	447	522
gene-LOC142980012	973	232	89	1075	102	333	1123	1038	856	1484	796	739	16
gene-LOC142980014	508	97	64	237	0	62	307	224	164	296	235	269	43
gene-LOC142980015	91	24	0	90	11	81	179	58	120	50	124	81	44
gene-LOC142980016	13533	7712	220	2301	256	1894	931	3371	10841	2272	5166	6039	209
gene-LOC142980017	934	377	208	224	153	211	567	325	269	31	25	263	34
gene-LOC142980018	60	18	21	55	5	26	8	7	33	25	39	10	48
gene-LOC142980019	0	0	0	0	13	0	0	0	0	0	0	0	0
gene-LOC142980020	67	71	103	146	216	33	167	134	53	67	55	54	274
gene-LOC142980021	4302	2852	3683	4573	2236	4865	16669	10329	30110	23053	36777	21914	1648
gene-LOC142980022	611	559	1003	634	346	224	208	84	127	156	79	65	993
gene-LOC142980023	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980025	1	0	2	0	113	0	2	0	0	54	79	0	0
gene-LOC142980026	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980028	0	5	24	1	8	0	0	0	4	0	1	0	0
gene-LOC142980029	0	0	44	5	291	886	441	691	118	20	38	0	9509
gene-LOC142980031	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980032	0	0	0	0	0	0	0	0	7	1	3	0	0
gene-LOC142980033	1	0	11	0	23	0	0	4	0	0	0	0	24
gene-LOC142980034	779520	1265724	41708	250656	108294	917204	167379	106015	23590	34993	9319	33236	2
gene-LOC142980036	1	0	2	1	11	0	16	26	0	1	26	63	0
gene-LOC142980038	1	3	4	2	8	55	0	0	0	0	0	1	31
gene-LOC142980039	0	4	8	1	73	140	60	0	53	4	7	12	316
gene-LOC142980040	7312	3610	284	20919	224	3314	19591	14631	25609	25713	15931	25222	272
gene-LOC142980042	0	2	35	0	20	0	14	150	19	4	5	3	28
gene-LOC142980044	595596	649915	128147	280682	116615	667023	90762	38738	11764	20721	7990	33133	1
gene-LOC142980045	460	257	558	373	220	134	425	453	577	307	591	655	319
gene-LOC142980046	753	565	70	1304	288	318	2901	806	4602	1549	3782	400	0
gene-LOC142980048	4	3	6	3	18	24	9	0	14	2	20	12	2
gene-LOC142980050	16	0	0	0	0	0	1	0	7	10	0	0	0
gene-LOC142980051	157	114	162	126	212	13	113	76	143	75	77	98	427
gene-LOC142980052	104	111	103	283	42	103	28	26	23	57	101	20	17
gene-LOC142980053	2798	846	211	7296	345	2916	5866	2164	2251	5843	1319	2458	127
gene-LOC142980054	186	57	28	191	34	86	110	51	173	146	142	174	53
gene-LOC142980055	108	52	234	145	168	109	14	8	13	34	23	11	1123
gene-LOC142980056	8	5	8	0	12	0	0	0	4	0	1	5	0
gene-LOC142980057	1982	2340	2079	3611	2476	3778	10047	7478	17981	22008	32746	17936	0
gene-LOC142980058	50	10	0	3	3	0	3	4	12	0	37	0	983
gene-LOC142980061	237987	147342	38036	109547	30646	190532	20416	9286	2676	5387	1066	8093	0
gene-LOC142980062	355	601	1086	237	377	92	699	703	488	433	518	586	383
gene-LOC142980063	0	0	0	0	0	0	1	0	0	0	1	0	85
gene-LOC142980064	349	223	461	162	187	98	39	11	35	58	46	70	367
gene-LOC142980065	395	935	2846	459	1423	147	200	91	103	126	56	73	256
gene-LOC142980066	59	13	60	88	140	51	409	377	666	210	310	138	96
gene-LOC142980068	3	3	0	5	0	10	0	2	0	6	0	0	6
gene-LOC142980069	95	112	226	123	143	0	45	23	16	26	17	17	394
gene-LOC142980070	2481	1414	1388	2544	755	1259	1368	568	806	1408	1397	973	3821
gene-LOC142980072	423	290	476	434	309	154	155	98	142	150	100	116	291
gene-LOC142980073	105	53	38	288	20	220	324	189	1042	368	1088	869	381
gene-LOC142980076	208	146	108	210	11	41	112	26	41	79	31	94	36
gene-LOC142980078	237	26	1725	1998	700	475	228	118	1385	2171	2079	328	1704
gene-LOC142980079	246958	548411	96308	120650	130933	141740	32634	9889	3561	3773	3168	15068	0
gene-LOC142980080	278475	382411	19798	73103	36700	246154	142597	66663	13579	19487	5725	11980	0
gene-LOC142980081	12	5	3	8	11	0	2	8	2	9	0	10	7
gene-LOC142980082	0	0	0	0	0	0	0	0	4	1	0	0	0
gene-LOC142980083	91	92	88	77	48	35	99	65	206	80	47	49	57
gene-LOC142980084	0	0	6	4	31	35	20	2	8	3	4	0	58
gene-LOC142980085	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980086	136	169	218	245	49	104	89	108	218	68	106	40	215
gene-LOC142980087	0	0	3	5	7	0	0	0	0	0	0	0	568
gene-LOC142980088	75948	104366	14360	37951	41352	33127	6048	2641	565	926	593	2324	0
gene-LOC142980089	64	116	91	99	148	156	160	43	301	372	475	794	223
gene-LOC142980090	13	1	6	12	0	0	6	0	4	3	11	2	1
gene-LOC142980091	0	0	0	0	0	0	0	0	0	0	3	0	73
gene-LOC142980093	647	557	419	368	103	196	570	408	558	349	691	797	680
gene-LOC142980097	1	4	3	3	0	0	0	0	0	0	0	0	135
gene-LOC142980098	0	0	5	0	0	0	0	0	0	0	0	0	0
gene-LOC142980099	2	4	0	1	0	0	0	1	0	1	0	2	29
gene-LOC142980101	74482	97137	13921	37179	27536	28310	5655	2612	584	1119	679	2148	0
gene-LOC142980102	1	0	0	1	0	0	0	0	0	0	0	0	0
gene-LOC142980103	0	4	0	0	7	0	0	0	0	0	0	1	0
gene-LOC142980104	3	6	336	8	523	150	28	77	82	3	25	5	8165
gene-LOC142980106	85	3	6	1	0	21	26	18	597	82	103	11	42
gene-LOC142980107	305	628	545	197	163	40	119	151	74	31	32	40	803
gene-LOC142980108	32	29	35	33	18	21	14	14	15	21	29	23	17
gene-LOC142980109	7573	5329	2163	11545	1738	6838	6991	2861	3759	7361	4312	3749	9373
gene-LOC142980110	9	3	2	4	0	0	17	16	14	5	22	10	40
gene-LOC142980114	623	670	835	982	549	446	1588	1452	1740	1681	2318	2806	347
gene-LOC142980116	38663	11373	5809	37288	1735	45553	14031	6372	1507	2846	81	1615	0
gene-LOC142980120	567	519	66	646	67	1259	1922	1431	1654	2296	2626	2538	6
gene-LOC142980121	5	0	0	3	8	24	13	0	6	4	0	0	4
gene-LOC142980122	2475	4076	5776	725	577	25	293	96	25	9	3	11	682
gene-LOC142980123	1	6	162	4	54	0	8	22	25	0	2	0	139
gene-LOC142980124	142076	405271	79116	91213	85034	37050	13128	8984	5381	2206	4101	13092	0
gene-LOC142980127	422	1801	672	676	611	416	2442	3743	2974	832	574	3326	360
gene-LOC142980128	168	95	154	132	191	30	7	13	5	1	5	7	323
gene-LOC142980129	4	5	6	7	20	0	3	0	0	5	1	0	3
gene-LOC142980130	0	0	0	0	0	9	0	0	0	0	0	0	0
gene-LOC142980131	2	0	8	5	28	12	11	9	3	0	6	9	10
gene-LOC142980132	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980133	0	2	0	0	0	0	0	0	0	2	0	2	0
gene-LOC142980134	609	391	452	669	372	520	210	132	195	370	463	484	301
gene-LOC142980137	99	49	102	182	60	193	185	95	350	194	606	368	62
gene-LOC142980138	368	732	1247	342	244	89	182	137	141	123	112	133	511
gene-LOC142980141	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980142	28	23	36	20	32	14	13	1	18	22	17	17	22
gene-LOC142980146	0	3	0	0	4	0	1	3	1	0	0	0	3661
gene-LOC142980148	2344	6914	4496	5516	1285	2695	389	286	104	133	104	437	19512
gene-LOC142980149	0	3	0	3	0	59	9	0	12	0	0	0	717
gene-LOC142980151	82	188	334	113	303	55	175	114	162	105	78	139	124
gene-LOC142980152	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980155	6	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980156	0	0	2	0	0	0	0	0	0	0	0	0	0
gene-LOC142980157	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980158	0	4	1	0	0	0	0	0	0	0	0	0	0
gene-LOC142980159	656	306	593	602	581	744	31	9	31	51	96	65	1913
gene-LOC142980160	31	25	34	14	27	0	4	0	0	0	0	0	10
gene-LOC142980161	110	49	130	77	36	74	76	59	67	152	166	207	34
gene-LOC142980162	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC142980163	0	0	0	0	0	0	0	0	1	0	0	0	81
gene-LOC142980164	0	0	0	0	0	0	0	0	0	0	0	5	0
gene-LOC142980167	5	9	0	1	0	8	9	0	0	0	0	0	7
gene-LOC142980168	0	0	0	0	0	0	0	0	0	0	0	0	9
gene-LOC142980169	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980170	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980171	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980172	0	0	0	2	8	0	0	6	7	0	2	7	0
gene-LOC142980174	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980175	4	6	5	0	0	0	0	0	0	0	0	0	9
gene-LOC142980177	461	44	716	2003	262	1932	851	216	1040	2946	7312	2395	28
gene-LOC142980178	41	72	51	21	46	184	22	29	10	7	31	0	255
gene-LOC142980180	0	0	0	0	17	0	0	0	0	4	1	2	0
gene-LOC142980181	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980182	0	0	0	0	0	0	0	3	2	1	0	0	0
gene-LOC142980183	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980184	0	0	0	0	0	35	0	1	1	0	4	0	779
gene-LOC142980185	0	0	0	0	0	191	4	3	0	0	0	0	3075
gene-LOC142980186	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980187	0	5	0	0	0	0	0	0	0	4	0	0	0
gene-LOC142980188	0	0	0	2	0	0	1	0	1	0	0	0	724
gene-LOC142980189	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980190	0	0	15	0	0	0	0	0	3	0	1	0	51
gene-LOC142980191	0	0	0	0	0	0	0	4	0	0	1	0	0
gene-LOC142980192	31	23	41	40	16	20	11	13	11	11	7	15	2
gene-LOC142980193	36586	91089	18377	11904	24740	43056	11478	5859	2990	3000	3416	7837	0
gene-LOC142980195	0	3	0	3	0	0	0	0	0	0	0	0	0
gene-LOC142980196	1	0	0	1	0	0	0	0	0	0	2	0	4
gene-LOC142980197	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980198	6	2	0	0	0	0	5	0	1	0	0	0	3
gene-LOC142980199	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980200	2	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC142980201	3	0	2	2	0	12	0	0	3	0	0	0	0
gene-LOC142980202	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC142980203	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980205	0	0	56	0	11	0	0	0	0	0	0	0	111
gene-LOC142980206	887	257	96	835	67	150	8	2	5	0	4	1	1354
gene-LOC142980207	31	16	32	33	14	3	5	0	6	3	0	7	112
gene-LOC142980208	366	246	334	490	239	125	329	217	378	308	381	397	398
gene-LOC142980210	389	556	531	343	368	210	702	594	1017	1029	487	783	656
gene-LOC142980213	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980216	372	132	66	895	22	268	87	44	68	65	132	174	590
gene-LOC142980217	3644	1164	1263	2652	728	3282	1564	810	3207	2057	2344	2553	7321
gene-LOC142980218	459	669	1163	266	558	155	550	243	326	271	205	232	426
gene-LOC142980219	8313	13940	477	12906	1343	9924	1491	3886	59	276	116	2907	0
gene-LOC142980220	17748	94955	5481	32231	1459	8377	2026	3450	30	126	67	835	0
gene-LOC142980221	6457	11351	398	10615	741	4985	957	2928	42	243	95	2454	0
gene-LOC142980223	98899	100225	18224	67727	1300	23490	21904	12873	1094	1103	44	4767	0
gene-LOC142980224	3166	25052	5020	3948	242	152	2851	4660	34	16	0	102	0
gene-LOC142980225	472643	726381	190814	426518	82244	137279	94079	57193	5522	5590	1198	21846	6
gene-LOC142980227	398	303	257	227	264	352	105	64	83	119	154	112	749
gene-LOC142980228	0	0	3	0	0	0	4	2	2	0	2	0	0
gene-LOC142980231	0	3	3	0	0	30	0	0	0	0	0	0	9
gene-LOC142980232	710	293	442	1460	270	215	708	275	716	386	450	593	415
gene-LOC142980234	680	506	624	958	571	1895	3336	2745	9015	5907	12737	6722	1912
gene-LOC142980235	104	271	442	76	247	21	183	127	131	160	54	129	91
gene-LOC142980236	75	90	144	130	71	15	208	113	156	112	88	135	134
gene-LOC142980237	111	23	34	18	52	44	113	149	305	101	215	206	150
gene-LOC142980242	485	341	268	661	96	350	1014	387	1429	713	1378	1472	494
gene-LOC142980243	1231	2215	3584	766	1492	265	2682	1842	2165	1323	1331	1995	924
gene-LOC142980244	9	4	0	9	15	0	0	0	2	0	0	0	27
gene-LOC142980246	19	24	69	23	24	16	14	13	6	14	25	22	107
gene-LOC142980248	979	949	1277	1223	306	279	424	191	303	289	371	252	519
gene-LOC142980250	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980252	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-LOC142980254	918	471	1560	446	459	834	147	42	139	24	98	78	209
gene-LOC142980255	210	110	142	206	93	146	49	14	37	70	58	30	719
gene-LOC142980259	4	4	0	1	7	0	0	0	0	0	0	0	1
gene-LOC142980260	2139	479	244	2576	143	2968	4763	2416	13353	4816	13269	7854	92
gene-LOC142980261	0	0	6	0	0	0	15	0	6	0	1	0	7
gene-LOC142980262	588	27	9	89	292	299	137	108	408	116	303	138	14
gene-LOC142980263	15	20	24	61	20	312	12	24	28	367	455	34	10
gene-LOC142980264	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980266	3	0	0	4	4	12	12	0	1	0	2	0	0
gene-LOC142980271	0	0	0	0	0	0	5	6	0	0	0	0	0
gene-LOC142980273	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980276	56	1	1330	0	4290	84	0	233	126	210	0	221	184
gene-LOC142980277	2	1	4	0	3	10	0	4	0	0	1	0	0
gene-LOC142980279	30	35	51	18	99	43	6	5	12	20	0	6	56
gene-LOC142980280	212	172	231	183	79	102	421	340	549	440	405	392	292
gene-LOC142980281	1	6	2	2	0	17	0	0	0	0	0	0	2
gene-LOC142980282	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980283	0	0	0	3	0	0	0	0	0	0	0	0	0
gene-LOC142980284	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980285	0	0	0	0	0	232	7	7	14	3	4	0	1977
gene-LOC142980288	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980289	0	0	0	0	0	13	0	0	0	3	3	0	34
gene-LOC142980290	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980291	1	5	27	7	49	105	68	71	61	27	17	1	212
gene-LOC142980292	0	0	0	0	0	0	0	0	0	0	0	0	182
gene-LOC142980293	2	5	4	19	3	1522	331	660	1124	72	512	23	174
gene-LOC142980294	0	1	0	0	0	36	0	0	3	5	14	0	46426
gene-LOC142980295	2	6	78	85	88	2898	227	175	682	61	181	1	2774
gene-LOC142980296	44	34	3	39	0	77	119	81	424	154	494	227	54
gene-LOC142980297	21	0	95	204	60	11629	9713	8094	17056	2368	5613	85	71
gene-LOC142980298	0	0	0	0	0	22	0	0	0	0	0	0	49358
gene-LOC142980300	0	0	0	0	0	0	0	0	0	0	1	0	5
gene-LOC142980302	0	0	0	0	0	12	0	0	2	0	1	0	0
gene-LOC142980303	0	0	0	0	0	0	0	0	0	0	0	0	12
gene-LOC142980304	22	0	46	187	263	8132	1162	548	2095	143	546	0	0
gene-LOC142980305	0	2	358	0	325	0	0	0	0	0	0	0	26782
gene-LOC142980306	1	8	4	22	6	11	21	43	51	19	17	2	142
gene-LOC142980307	0	0	0	0	0	13	0	5	4	1	214	0	3
gene-LOC142980308	0	0	1	0	0	0	0	0	0	1	0	0	0
gene-LOC142980310	0	0	0	2	0	0	0	0	0	0	0	2	0
gene-LOC142980312	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980313	56	88	38	37	26	0	305	175	477	165	314	241	83
gene-LOC142980314	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980315	12	10	12	3	0	0	0	1	9	4	1	0	0
gene-LOC142980316	1	54	23	21	0	0	76	31	24	149	113	120	5
gene-LOC142980317	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980318	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980320	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980321	0	0	0	0	0	0	0	1	0	0	0	0	0
gene-LOC142980322	0	0	0	0	0	0	0	0	0	12	0	0	0
gene-LOC142980323	4	5	1	0	10	8	2	5	8	8	9	7	2
gene-LOC142980325	0	0	0	0	0	0	0	0	0	2	0	0	0
gene-LOC142980342	1	0	13	6	0	2528	112	35	468	25	167	0	0
gene-LOC142980343	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980349	363	180	228	345	122	42	230	86	127	118	204	157	393
gene-LOC142980365	215	157	147	296	167	341	1004	668	2128	847	1980	1360	243
gene-LOC142980371	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980372	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980373	0	0	5	0	0	0	0	0	0	0	0	0	4
gene-LOC142980374	18	4	29	15	9	0	0	0	11	0	10	0	138
gene-LOC142980377	93	53	86	128	103	255	23	22	30	62	57	19	493
gene-LOC142980378	0	0	0	0	0	0	0	0	0	0	0	0	11327
gene-LOC142980379	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980380	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980381	0	0	0	0	11	0	5	0	0	0	0	1	0
gene-LOC142980383	0	0	4	4	0	28	1	0	2	5	2	23	6
gene-LOC142980384	0	0	1	0	0	0	0	0	2	0	0	0	0
gene-LOC142980385	102	76	112	139	24	57	117	63	109	61	196	156	226
gene-LOC142980386	300	315	557	192	645	105	162	132	140	177	220	230	1476
gene-LOC142980387	740	290	267	140	52	247	183	140	288	74	410	95	1783
gene-LOC142980388	3811	5417	3176	10894	1759	5818	3230	3343	2178	5204	2418	2416	5382
gene-LOC142980389	3	45	0	130	14	12	0	7	0	0	0	0	3
gene-LOC142980392	305	216	336	195	110	64	310	197	239	242	228	338	221
gene-LOC142980394	29	6	0	20	0	10	2	10	3	2	5	7	6
gene-LOC142980395	286	64	56	350	77	1367	16	20	37	186	289	114	509
gene-LOC142980396	856	1959	1440	1922	5772	358	1499	993	1687	887	450	581	8912
gene-LOC142980397	35	0	0	7	0	0	0	8	12	0	17	0	2204
gene-LOC142980398	0	88	0	12	0	0	0	0	0	0	0	0	0
gene-LOC142980399	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980400	15	10	20	0	0	3	0	0	7	1	9	0	889
gene-LOC142980401	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980404	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980405	0	0	0	0	0	0	0	0	0	0	0	0	1
gene-LOC142980406	1	6	3	2	0	0	0	0	0	3	0	0	0
gene-LOC142980410	26	14	29	17	12	0	8	5	7	3	3	12	22
gene-LOC142980416	2171	2698	1861	1927	1332	1560	4893	3403	6441	4658	2537	4307	476
gene-LOC142980417	2207	3066	13503	2990	4152	679	1104	426	813	788	811	762	2605
gene-LOC142980418	14	8	22	7	29	156	10	0	11	2	14	4	270
gene-LOC142980421	301	258	334	276	214	178	177	64	219	174	176	186	204
gene-LOC142980422	97	253	463	79	193	186	72	39	39	27	18	24	1915
gene-LOC142980423	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142980426	2	20	0	17	0	0	1	7	34	4	0	4	0
gene-LOC142980427	72	77	41	39	71	25	44	60	17	29	13	36	24
gene-LOC142980430	11	10	449	41	134	45	11	0	3	3	6	0	2183
