	ID-1	ID-2	ID-3	ID-5	ID-7	ID-8	ID-9	ID-10	ID-12	ID-14	ID-15	ID-16	ID-18
gene-Apt1	33.280169	17.323604	17.446048	34.367042	16.702885	10.953614	34.570995	21.337406	37.190836	25.940414	45.022322	56.054942	24.596438
gene-Aptx	3.840787	3.924224	3.579781	9.908115	2.512096	0.77983	12.061865	8.327246	17.74635	12.545438	15.671096	29.115635	4.325589
gene-AQP	1.074358	1.009475	0.423613	2.297852	1.535278	8.561034	1.957226	1.631241	1.191327	1.215832	1.517671	0.584167	11.70783
gene-aralar1	9.983166	2.790925	2.428022	9.636276	2.512024	10.021367	6.0335	2.86318	4.485734	5.631014	8.321537	7.392564	10.395475
gene-Arc42	8.627522	7.521002	9.147126	5.340772	4.87346	1.574605	5.657099	4.675884	5.735747	4.670082	6.532923	5.505988	14.58599
gene-Archease	75.824168	49.669349	53.56147	122.831678	49.328994	56.9528	263.450219	242.591997	412.259017	221.520472	424.837087	445.043945	84.295702
gene-Arf102F	88.002322	52.813634	113.562099	95.29484	34.390582	19.946171	102.925392	111.842741	98.458465	94.851461	96.498431	138.218543	44.641097
gene-Arf51F	22.041185	7.735724	6.054514	17.486591	5.49817	10.197089	8.130266	4.828155	11.891233	7.259677	14.892788	13.289938	21.714177
gene-Arf79F	180.05049	96.303321	139.282289	374.027289	122.627083	128.367414	196.779552	139.881731	213.788399	177.465874	297.512477	245.349886	335.871128
gene-ArfGAP1	4.917328	2.849915	5.914504	9.392768	2.89044	1.982834	1.818608	1.259079	1.576536	1.480055	3.033309	2.087979	14.36254
gene-ArfGAP3	15.018273	3.838875	7.961863	15.590289	7.435937	7.261005	2.3687	1.137575	0.915042	2.238234	5.800359	3.47066	30.024008
gene-Arfip	2.102794	0.598806	1.577303	3.994667	2.180884	2.37492	0.253306	0.348738	0.256983	0.444983	0.489773	0.638325	8.224629
gene-Arfrp1	47.7778	70.808297	160.550228	87.62875	114.061528	29.930321	115.022993	95.573441	87.003706	91.955787	72.860322	81.213322	38.438775
gene-arg	0.845266	0.116519	0	0	0	0	0.025519	0	0.296164	0	0.911546	0	0.168794
gene-Argl	1.093198	0.260925	0.396747	0.071655	0.110985	0	0.157705	0.1126	0.225671	0.292368	0.309562	0	12.07961
gene-Arglu1	16.735914	7.858507	21.460358	19.001103	8.82753	10.942774	5.445469	2.829727	3.358842	8.025052	10.412299	6.619056	28.363144
gene-ArgRS-m	2.864458	5.228981	12.442926	4.365022	4.480865	1.97103	2.528056	2.779027	1.484723	2.475555	2.772409	2.233661	1.301218
gene-ari-1	14.103829	12.067254	34.854211	14.233086	18.412114	3.210528	3.690206	1.749059	2.095877	2.229262	1.577021	2.189438	15.992093
gene-ari-2	25.668742	19.680105	50.981335	28.378124	41.500743	8.10951	17.278349	12.288132	13.420423	12.005371	13.107672	15.325547	18.177747
gene-Arl1	17.488895	7.711052	17.109344	23.711418	10.843232	6.530806	12.210609	8.475906	9.266667	9.271227	12.44748	9.991982	8.984504
gene-Arl2	3.353379	0.881031	4.883629	5.113395	0.472095	6.654341	5.385029	3.310684	9.138709	9.471186	16.040483	16.857487	6.093358
gene-Arl4	27.283103	39.254292	49.145236	26.063708	9.104431	6.041199	11.710786	13.860455	4.522762	8.26011	5.881512	6.736447	13.14522
gene-Arl5	86.608044	115.678215	165.423033	75.344963	237.78159	31.820926	176.060603	175.727314	113.430026	78.521021	62.868866	121.851391	42.816761
gene-Arl6	0.055132	0.011863	0.062525	0.018041	0.053991	0	0.042269	0	0.005218	0.012822	0.006033	0	0.059835
gene-Arl6IP1	16.533204	12.991592	40.499172	12.292778	15.655607	2.543439	24.924245	21.389372	25.392934	15.046512	19.228719	21.194871	28.983283
gene-arm	40.63012	24.217132	50.031569	45.123142	18.740431	11.531644	5.956507	3.86574	2.841879	6.171124	7.59188	6.349867	34.540063
gene-Arp1	3.861825	1.572645	2.977206	5.916014	3.414728	3.124915	0.889899	0.712819	0.68986	1.151373	2.399734	1.679327	11.918804
gene-Arp10	10.305751	5.017384	10.268573	12.978449	12.644645	4.92312	1.136914	1.319167	1.328647	1.402469	1.842571	3.0198	23.057846
gene-Arp2	38.380299	14.27771	22.121802	66.500209	13.268137	14.537507	11.596628	5.156771	9.26325	6.8477	11.766846	8.276272	21.714627
gene-Arp3	86.694541	55.758758	81.334183	158.408525	32.560373	30.229869	139.510961	101.647418	120.186434	94.207844	105.90496	137.183782	41.537708
gene-Arp5	1.320417	0.632602	1.53925	1.772419	0.869519	0	1.227941	0.671769	0.925457	0.842959	0.883365	1.138544	3.415125
gene-Arp6	0.701611	0.511668	2.688366	1.213435	0.451188	1.829096	0.854652	0.645927	0.732512	0.997368	1.03807	1.733391	4.108636
gene-Arp8	1.117853	0.312097	1.081117	2.87381	2.033239	1.422141	1.58467	1.061089	1.87772	0.754546	2.422676	2.599641	2.716495
gene-Arpc1	85.27241	40.191257	74.588538	150.278008	65.660698	58.599681	124.661516	35.787013	78.309956	64.903991	78.926622	110.996369	64.357772
gene-Arpc2	49.463701	44.734726	175.82823	83.343076	105.292051	22.623643	28.728546	10.045299	16.266412	22.262625	19.174341	20.101842	27.804194
gene-Arpc3A	118.501615	102.48149	77.472946	221.192936	79.521369	73.604322	253.626711	230.690457	359.676049	224.633817	365.530682	390.637868	49.650774
gene-Arpc4	37.172813	23.691967	35.036457	69.606167	14.330765	27.596342	60.908923	78.762156	80.976617	88.350593	117.036742	141.299633	29.221703
gene-Arpc5	170.358768	128.240645	243.372178	265.728086	268.731617	131.579542	400.309214	342.174008	526.828198	292.251974	519.921497	716.812429	77.970585
gene-arr	5.962264	2.938124	8.081336	3.410466	5.653778	1.479605	0.707321	0.558405	0.186802	0.825143	0.713971	1.093849	5.971281
gene-Arr1	0.067767	0.204528	0.076101	0.087633	0.230079	0	0.048604	0	0.049482	0.201491	0.123388	0.138784	0.030674
gene-Arr2	0.07204	0.043182	0	0.028723	0.521639	0	0	0	0	0.021147	0	0.297428	0
gene-Ars2	7.130349	3.219866	8.677854	7.92439	8.406137	4.581447	2.061731	0.911547	1.763255	1.470666	1.681424	1.212065	24.362612
gene-Art1	6.744935	2.285946	13.586866	17.545124	8.387061	4.949438	5.122902	3.077938	2.786248	3.071058	2.366932	2.421935	41.741364
gene-Art3	1.400835	0.992896	4.151821	3.614052	0.456729	0.467816	1.119393	1.507431	0.710489	0.796161	1.34306	1.160031	2.485757
gene-Art4	3.808889	4.038483	5.930478	7.02692	3.301343	1.102823	1.378044	0.976157	0.614401	1.06957	1.423007	0.924992	6.888472
gene-Art7	0.962337	0.663149	1.696012	4.013666	0.806608	0.260423	0.817178	0.285939	0.548531	0.449277	0.67836	0.652851	4.812999
gene-Art8	9.285631	12.208556	34.33181	13.09357	44.915026	4.261838	13.191119	10.07115	7.085765	4.524486	4.592888	9.058685	7.239723
gene-Arv1	3.183959	2.479642	5.52672	2.983571	3.04718	0.355951	3.307198	4.407484	3.584178	1.805016	1.264882	2.29068	1.001176
gene-Asap	4.748671	1.063538	0.907749	5.464776	1.155171	1.550774	1.466208	0.779755	0.601543	1.248744	0.873283	0.631203	2.597917
gene-Asator	0.534308	0.166616	0.550819	0.333778	0.779636	0.327534	0.01917	0.026386	0.040049	0.066919	0.204499	0.133628	5.650149
gene-Ase	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-asf1	3.440579	2.046167	3.820938	3.107998	4.131422	1.231325	3.080461	1.91441	0.896608	0.681711	0.816508	1.349359	4.54738
gene-ash1	1.372758	0.570133	1.208272	1.073082	0.81292	0.665499	0.108365	0.162828	0.098859	0.273562	0.234385	0.198204	2.767217
gene-ash2	11.623157	5.208075	13.997029	8.937575	4.024455	1.630717	6.143226	2.470052	2.623874	2.837023	2.85952	2.343238	2.969158
gene-Ask1	1.63866	1.039697	2.964677	1.265715	1.046169	0.512794	0.61677	0.292651	0.166394	0.166699	0.355984	0.138857	3.740088
gene-asl	5.077147	2.976927	9.064645	4.104037	2.559772	0.758865	1.244747	0.648932	0.419774	1.308171	0.534686	0.58025	2.527161
gene-AsnRS	28.805862	9.503261	15.526364	35.277648	4.43943	8.314039	11.811528	4.168996	10.005505	5.133437	13.327721	14.085598	15.545211
gene-AsnRS-m	2.726275	1.122913	1.4347	3.3145	1.456092	1.388048	4.218039	1.621275	3.697373	2.481944	6.199595	5.260286	2.423604
gene-AsnS	5.964276	6.545466	7.557329	24.460411	1.781529	3.32187	2.588802	2.823732	5.636668	1.535293	5.01068	4.87013	10.882715
gene-asp	0.487845	0.618363	0.572474	0.42537	0.933681	0.542411	0.780234	1.074879	0.706937	0.984732	0.872424	0.898969	0.7142
gene-Asph	1.74939	1.425831	5.562596	1.569079	4.44531	4.159614	0.617833	0.448555	0.887093	0.217815	0.318035	0.282853	251.107783
gene-ASPP	0.117048	0.216097	0.676498	0.128275	1.154018	1.375493	0.093602	0.019592	0.050857	0.038422	0.066709	0	19.581562
gene-aspr	0.185689	0.099667	0.052152	1.045382	0	3.335441	1.27736	0.940372	2.911079	3.16899	2.602918	2.071134	63.188208
gene-AspRS	33.992148	17.51901	33.473337	86.015584	23.474137	30.381042	33.288736	14.583865	13.399873	15.878352	14.661569	16.673115	46.712518
gene-AspRS-m	1.6938	0.744419	1.426293	3.27164	0.796048	0.590324	5.63566	0.639436	2.931849	1.412776	4.249774	3.508038	1.892738
gene-Ass	13.591005	1.019446	0.630768	0.242618	2.170683	0.459668	0.630042	0.36106	5.335294	0.182002	14.151391	0.570703	8.256111
gene-ast	1.526754	1.560856	3.846102	3.774885	1.426754	1.18372	3.255351	1.918238	1.397695	3.009491	1.004822	1.594263	3.549086
gene-AST-A	11.734509	0.255331	7.276242	16.589605	0.580277	3.314243	12.963071	14.988684	8.087715	9.535397	5.920533	7.961017	0.58951
gene-AST-C	14.08327	15.053137	21.350243	7.663751	22.901465	3.113131	25.527244	18.515171	7.478047	9.761543	4.092016	4.413219	0.157653
gene-AstA-R1	1.078977	1.225972	2.613871	1.841935	1.389605	0	1.13743	1.222653	0.746469	2.550201	0.917809	1.167841	0.322899
gene-asun	4.618733	1.879126	4.686245	7.935516	4.466549	2.055968	2.914383	1.101238	1.813589	2.387051	0.956387	2.023049	12.425921
gene-Asx	2.919305	1.824136	4.571289	2.859055	1.209893	0.54112	1.327608	0.772064	0.597134	1.176813	0.698309	0.821951	3.252492
gene-Atac1	3.689915	3.752911	6.029841	6.263244	4.570483	1.56095	8.758712	8.102095	4.03725	3.22044	5.73553	5.850284	5.232206
gene-Atac2	2.619053	2.056627	4.206277	3.411652	1.772605	1.471821	1.957409	1.336842	0.551518	0.769103	0.520277	0.438404	3.742265
gene-Atac3	1.605632	1.876306	5.95524	2.196573	3.456081	0.934227	0.42998	0.182035	0.128628	0.265135	0.097429	0.295657	3.367788
gene-Ate1	2.021602	3.450361	3.214277	2.566809	4.309845	0.601539	1.561945	0.258981	0.271953	0.613798	0.698551	0.864989	1.836141
gene-Atet	46.073195	75.519409	98.110738	17.802145	28.644057	1.678918	1.369263	12.095432	5.621573	2.332668	1.811588	0.941636	28.560429
gene-Atf-2	1.676578	1.097177	1.988398	2.578227	2.306715	1.621613	2.903127	1.850297	1.468909	1.395734	3.436753	1.530019	2.723549
gene-Atf3	7.894093	1.425744	3.357206	8.052433	0.208822	2.864935	1.871229	0.661216	0.516206	0.54155	0.136729	0.305539	5.340814
gene-Atf6	8.343275	7.410926	24.244705	13.051439	4.792104	1.495329	4.864435	3.027186	2.062721	3.52316	1.984133	3.790178	6.078172
gene-Atg1	13.252913	19.681195	61.337007	21.613563	36.952913	3.131075	1.38528	0.919139	0.283802	1.002657	0.661036	0.886431	24.06139
gene-Atg10	0.647228	0.404999	0.341183	0.406108	0.491463	0.398673	0.52534	0.697374	0.305424	0.284547	0.184158	0.204143	0.786241
gene-Atg101	27.204611	54.319278	155.372934	23.598717	119.259611	4.936973	12.170664	8.009238	3.122907	5.910912	4.102998	6.264736	35.915974
gene-Atg12	24.739745	28.121576	75.336093	23.305229	31.011752	5.184813	25.346057	23.567253	12.50489	12.93544	14.226889	20.915379	9.298753
gene-Atg14	6.159174	3.676447	12.218756	5.611258	11.68351	0.581715	2.988561	1.531986	1.368839	2.028077	0.767075	1.195867	1.986162
gene-Atg16	3.89291	2.659491	9.123269	2.848941	2.449897	1.277781	1.180491	0.716638	0.684546	0.39711	0.330394	0.358275	2.680048
gene-Atg17	6.165625	8.386284	25.843998	5.076881	28.802838	1.437859	1.025868	0.940209	0.312076	0.793237	0.304727	0.636313	7.111052
gene-Atg3	15.475034	7.714632	20.075019	9.19463	4.026812	2.785925	7.679351	4.615157	3.852123	3.777214	2.614282	3.080758	8.54476
gene-Atg4a	28.236423	38.475175	102.366766	21.886978	38.16996	4.882871	28.310639	18.292791	11.867469	8.735663	5.875221	13.588647	56.251314
gene-Atg4b	12.328604	9.593692	16.296521	8.702537	4.574878	0.049262	8.37776	8.218656	5.822677	7.559787	7.057931	9.867658	4.029138
gene-Atg5	26.557291	28.218435	56.791728	20.484031	31.349084	6.024534	39.284626	32.837912	26.980411	19.51921	19.461401	30.054852	6.211682
gene-Atg6	18.651726	13.84264	27.26034	11.931635	9.333417	0.891455	17.241809	15.723881	5.802007	5.253235	6.817016	12.965804	5.932643
gene-Atg7	5.734526	2.29623	3.998141	6.857008	3.153016	2.686038	2.783324	2.547766	3.560265	3.018195	4.053084	3.326657	11.091783
gene-Atg8	1118.595955	1606.797379	2629.391294	1204.276535	1134.774616	164.338588	3030.946132	5484.80887	2177.283717	2054.209737	849.414593	1878.0977	696.086184
gene-Atg9	1.944518	4.421759	8.166815	1.311239	6.22485	0.218586	0.268721	0.522177	0.082666	0.240074	0.251902	0.289407	2.586407
gene-ath	3.147997	1.528245	6.934286	4.198883	4.226883	0.368862	1.11223	0.383929	0.375327	0.472724	0.716502	0.684901	4.222579
gene-atk	0.036417	0.031106	0.022579	0.121353	0	0	0	0	0.012501	0.00765	0.03435	0	0.009718
gene-atl	11.828707	18.899997	51.334334	11.944538	30.807097	5.43715	4.738545	3.154333	1.717233	2.96111	2.798696	2.806493	56.615796
gene-atms	13.50489	10.521283	10.843332	33.645381	13.934126	9.146322	9.741039	7.352696	5.810373	5.589406	3.347567	5.957599	22.396778
gene-atos	2.063445	3.326098	9.343994	2.154694	4.658797	3.128616	0.902351	0.169509	0.19458	0.819944	0.587452	0.462036	15.401663
gene-Atox1	210.693494	161.910467	349.422364	185.803399	201.423487	103.873615	527.081235	573.992551	520.964231	442.369983	640.357109	783.808746	114.613365
gene-ATP7	6.026198	1.266236	1.583474	4.162955	1.209471	2.517056	0.899391	0.561039	0.389134	0.761925	0.889655	0.730191	2.242614
gene-ATP8A	3.215897	1.9224	10.194051	5.540335	1.603494	1.659845	0.426446	0.244424	0.074529	0.317533	0.23862	0.257734	4.16062
gene-ATP8B	8.542539	2.61179	5.455126	15.476776	9.34068	6.76758	0.336399	0.358077	0.356389	0.496228	0.846126	1.101559	18.024193
gene-Atpalpha	11.368753	3.146197	1.571022	3.4026	5.9706	7.329772	0.246773	0.074952	0.248424	0.648224	1.725936	0.581896	24.542432
gene-ATPCL	1.482557	1.332124	2.278432	2.814024	0.855131	3.39524	0.343579	0.486073	0.73964	6.069945	7.494615	2.152792	4.517387
gene-Atpsyn-beta	205.339875	91.835719	131.323505	460.186683	183.100009	440.340285	121.125359	57.700308	89.917379	103.62572	144.020459	72.539694	1171.924308
gene-ATPsynB	198.113461	72.687236	101.860764	251.954457	185.433439	589.912265	554.431367	269.333984	744.318846	648.889042	889.870423	484.777055	546.540647
gene-ATPsynC	429.802553	175.336695	295.675566	1088.608918	326.11694	1110.641199	291.791915	138.514725	312.048124	519.476141	571.700935	271.151275	1991.020735
gene-ATPsynCF6	278.6116	124.371592	246.319128	398.983681	442.147351	899.085447	876.84711	754.513305	1659.034977	1510.651488	2129.622685	1206.812112	756.568158
gene-ATPsynD	278.778302	123.90004	188.374732	554.293271	250.822384	648.104373	431.001091	228.458449	695.392127	993.4862	1498.21769	700.82456	1105.543402
gene-ATPsyndelta	172.219607	73.874224	104.771558	323.171403	206.607073	539.986928	374.853161	173.492259	479.348992	471.591791	672.231691	308.254113	601.897591
gene-ATPsynE	262.215253	136.508497	208.533541	468.442954	309.552135	1000.630546	1400.463251	916.934316	2692.557368	2359.925562	4503.77436	2351.879819	1001.092626
gene-ATPsynF	332.500045	146.782626	207.772482	576.605808	417.048157	1026.056015	1675.437743	1101.588332	2849.70325	2775.887677	4054.862767	2591.890213	1113.531975
gene-ATPsynG	295.590285	171.993752	274.531604	465.885049	432.7766	1256.235334	1602.994144	1280.642131	2788.962942	2464.58636	4676.774331	2592.07426	851.737031
gene-ATPsynO	124.802281	58.599181	89.670436	274.696763	144.25428	457.721224	364.694177	196.232791	611.333504	703.463074	1356.628402	594.247284	588.914994
gene-Atu	5.107319	2.287647	6.035872	4.576221	0.993558	1.555631	1.332184	1.176211	0.554361	0.582841	0.416625	0.626615	6.509117
gene-Atx-1	4.353047	1.271851	1.271813	4.490818	0	0.75533	0.487794	0.078562	0.110489	0	0	0.097412	6.689709
gene-aub	5.558687	1.824715	3.264059	4.380743	1.0309	0.769213	1.466648	0.70513	0.602488	0.78865	0.488546	0.928911	11.236427
gene-aurB	0.675233	0.804675	1.295607	1.276328	0.070284	0	0.75232	0.048088	0.413605	0.444302	0.861178	1.009754	2.757424
gene-aus	0.421781	0.2022	0.601236	0.173257	0.051796	0.267525	0.009725	0.045495	0.007278	0.049934	0.075684	0.033462	2.757628
gene-aux	4.203127	2.135618	4.977742	5.156517	2.917366	0.824868	1.533239	1.257027	1.001003	1.626537	1.684415	1.540236	6.191228
gene-ave	30.820471	25.329879	37.59816	30.3941	17.057976	5.048226	46.118301	46.285102	34.113633	22.488628	23.342105	55.781749	5.816847
gene-Aven	4.505462	2.121144	5.115619	5.846227	1.404515	2.188214	4.139289	2.375585	3.001063	5.355292	4.499396	5.178134	2.849151
gene-awd	812.197262	736.659982	1219.825109	1662.621496	1855.962591	940.81337	1521.719862	1375.675866	1258.077707	1487.874563	1204.894725	1166.341811	3082.857211
gene-Awh	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-axed	4.940804	1.758106	16.559426	1.053244	5.116024	0.137602	0.286052	0.243994	0.16802	0.104289	0.157607	0.102938	13.125735
gene-Axn	0.873415	0.310429	1.606405	1.222389	1.649756	0.535407	0.128776	0.031558	0.15665	0.308481	0.460173	0.248204	4.613313
gene-axo	0	0.017463	0.171075	0.007672	0	0	0	0	0.004462	0	0	0	0.977551
gene-Axud1	8.882814	3.224971	6.77507	8.881483	5.725023	5.187316	5.217713	3.212502	1.761562	5.000733	2.899341	3.597128	20.105998
gene-B4	0.250151	0.379846	2.697486	0.222768	2.574563	0.291535	0.225969	0.098582	0.056086	0.061041	0.081263	0.027421	2.631465
gene-B52	27.021879	14.970578	36.481593	45.480708	22.345173	17.542911	9.623384	6.09064	7.008167	7.176275	7.288271	5.71004	68.528398
gene-B9d1	0	0.168771	1.012251	0.532036	0	1.737681	0.745338	0.678265	0.488331	0	0.147995	0.260453	0.692692
gene-babo	6.124284	6.37602	8.262772	7.225378	8.842187	3.210847	3.439562	1.945119	1.508471	3.340165	2.817871	2.862231	5.694124
gene-Bacc	49.319576	26.641231	88.410781	76.076217	64.95373	48.606443	27.818111	21.898057	21.307857	24.622038	28.61033	29.831093	216.744929
gene-BAEE	2.630634	1.014823	3.922024	0.726102	4.033368	30.055152	0.099276	0.252704	0.325315	0	0.5268	0	73.125648
gene-baf	135.822367	116.211891	202.952181	143.807259	141.812906	42.752341	449.998459	348.618045	464.215302	159.375707	303.181404	524.571381	92.288274
gene-bai	98.540162	38.998422	48.360017	159.74639	61.289552	88.376727	210.796499	126.740087	217.569957	160.793612	259.745368	214.093549	300.721148
gene-Baldspot	11.429911	4.067076	8.466142	12.321144	3.021982	22.322698	5.198955	2.841569	2.633542	7.931191	7.744062	6.803637	10.145492
gene-ball	2.328681	1.05215	3.840443	3.732484	1.188148	0.615275	2.476896	0.875672	0.820041	1.478651	0.741501	0.604024	1.817313
gene-Bap111	12.314815	4.40985	14.977925	13.499069	7.98157	4.528127	3.429016	1.858276	1.279008	1.32325	0.967512	1.512453	32.6094
gene-Bap170	0.558684	0.179621	0.894526	0.472693	0.932276	0.092244	0.112132	0.029281	0.051229	0.082659	0.074726	0.133564	1.42966
gene-Bap55	3.995165	1.717052	4.518798	4.727477	4.597669	1.646743	2.424435	2.153659	2.286947	1.72843	1.315683	2.328758	10.421874
gene-Bap60	40.243991	30.0781	59.371945	53.295227	76.738176	14.378139	3.494922	2.238302	1.062794	1.064961	0.87418	2.329548	82.302326
gene-barc	23.952751	12.022524	36.946859	37.363543	25.491229	16.262997	17.436898	12.67454	14.272092	17.262435	27.26121	27.461701	7.102756
gene-bark	2.938098	6.32643	16.470068	10.515374	7.647136	1.439115	0.597577	0.339781	0.253774	0.455897	0.432556	0.374267	4.985246
gene-barr	1.109904	0.587131	2.379573	0.715396	0.612076	0.493711	0.511546	0.4624	0.590515	0.493092	0.524336	0.887116	2.010936
gene-baz	3.904265	5.115048	7.111801	6.336241	3.232065	1.286766	0.947768	0.943223	0.440317	0.889456	0.759515	0.856353	4.893024
gene-bbc	1.340535	0.661114	2.687154	4.940845	2.0896	5.788728	1.394955	0.565512	1.295347	1.522476	2.310034	1.133128	9.58341
gene-bbg	0.111176	0.333442	5.105116	0.007437	1.350714	0.705029	0.172082	0.130719	0.051346	0.020904	0.009461	0.095043	9.585041
gene-BBS1	0.771634	0.582732	1.700706	1.073473	1.77519	0.902047	0.882959	1.560872	1.677743	0.911777	0.5625	0.391111	3.450368
gene-BBS5	0.12006	0.150817	0.398876	0.14517	0	0	0	0.09152	0.084786	0.073198	0	0.168316	0
gene-BBS8	0	0	0	0	0.567794	0	0	0	0	0	0	0	0.041499
gene-BBS9	0.226221	0.309745	2.380278	0.38048	3.960799	0.790135	0	0	0.023801	0.057765	0.026086	0.220926	0.942302
gene-bbx	11.894067	9.796962	31.058549	8.110351	13.80646	3.018783	3.879428	1.594066	0.753352	1.446847	1.923437	2.510921	2.74349
gene-bc10	44.79675	21.409326	25.968795	33.149707	25.070848	12.346524	116.314176	127.270022	196.264901	99.625259	89.544306	95.912819	57.294452
gene-BCAS2	17.235468	12.893353	36.387586	17.90691	44.68911	7.794671	19.810635	14.054534	15.609092	12.231301	11.520111	13.304883	22.337843
gene-Bcat	48.756069	14.492203	3.718085	76.212865	3.144038	4.929916	21.716637	23.243439	14.877935	24.959821	18.305405	14.262184	16.458294
