pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF16078.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF02953.21,4,4,inf,0.01531996238231868,0.5111401667074547
PF13715.13,2,2,inf,0.12381238976705741,0.5111401667074547
PF24139.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF04280.22,2,2,inf,0.12381238976705741,0.5111401667074547
PF01546.34,8,5,3.072052576741204,0.10821837465986882,0.5111401667074547
PF00670.28,2,2,inf,0.12381238976705741,0.5111401667074547
PF21034.4,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF23287.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF09311.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF18295.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF01851.29,2,2,inf,0.12381238976705741,0.5111401667074547
PF06951.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF25175.2,163,63,1.1627578639356255,0.19733844460503958,0.5111401667074547
PF00653.28,4,3,5.528478731074261,0.12826280449719676,0.5111401667074547
PF02910.26,1,1,inf,0.35189723654187444,0.5111401667074547
PF09764.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF01655.24,1,1,inf,0.35189723654187444,0.5111401667074547
PF22984.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF06047.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF16528.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF09079.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF21408.3,2,2,inf,0.12381238976705741,0.5111401667074547
PF04307.20,1,1,inf,0.35189723654187444,0.5111401667074547
PF08652.18,3,3,inf,0.04355567291103821,0.5111401667074547
PF08569.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF25391.2,101,41,1.261092246745897,0.14986283696393207,0.5111401667074547
PF04053.21,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF16200.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF04587.21,1,1,inf,0.35189723654187444,0.5111401667074547
PF07535.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF18911.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF05008.22,1,1,inf,0.35189723654187444,0.5111401667074547
PF17404.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF01758.22,1,1,inf,0.35189723654187444,0.5111401667074547
PF10258.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF05670.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF06333.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF03879.21,1,1,inf,0.35189723654187444,0.5111401667074547
PF09416.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF00252.25,2,2,inf,0.12381238976705741,0.5111401667074547
PF04065.21,1,1,inf,0.35189723654187444,0.5111401667074547
PF04722.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF01918.28,2,2,inf,0.12381238976705741,0.5111401667074547
PF02671.27,1,1,inf,0.35189723654187444,0.5111401667074547
PF17226.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF23579.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF22928.3,3,3,inf,0.04355567291103821,0.5111401667074547
PF03398.20,1,1,inf,0.35189723654187444,0.5111401667074547
PF18808.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF10208.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF03143.24,6,4,3.6860576923076924,0.11943914601646631,0.5111401667074547
