Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,go_id,go_name
gs_ind_0,GO:0002181_cytoplasmic translation,13/98,1.6793879090625898e-07,5.2186393469479287e-05,7.483559413998915,116.74102932351269,gene-RpL8;gene-RpS23;gene-RpL5;gene-RpL12;gene-RpL10Ab;gene-RpL30;gene-RpS2;gene-RpL4;gene-RpS24;gene-sta;gene-LOC142973394;gene-RpL18A;gene-RpS20,GO:0002181,cytoplasmic translation
gs_ind_0,GO:0003012_muscle system process,13/135,6.73864862260736e-06,0.001278878314681788,5.206404376183463,61.99604707950079,gene-wupA;gene-bent;gene-LOC142974453;gene-Tm2;gene-Pax;gene-Mlc1;gene-LOC142977753;gene-Sulf1;gene-LOC142987482;gene-TpnT;gene-Ih;gene-Mlc2;gene-Mhc,GO:0003012,muscle system process
gs_ind_0,GO:0003735_structural constituent of ribosome,17/160,6.015256380664959e-08,3.282074262700319e-05,5.84726696323567,97.21889285287014,gene-RpL8;gene-RpS23;gene-RpL5;gene-mRpS12;gene-RpL12;gene-RpL10Ab;gene-RpL30;gene-RpS2;gene-RpL4;gene-mRpL14;gene-mRpL27;gene-RpS24;gene-mRpL46;gene-mRpL39;gene-sta;gene-RpL18A;gene-RpS20,GO:0003735,structural constituent of ribosome
gs_ind_0,GO:0003779_actin binding,12/181,0.0005498965996871629,0.03809997869261057,3.4554766101530654,25.936048260620616,gene-wupA;gene-bent;gene-LOC142986440;gene-LOC142983813;gene-LOC142979051;gene-Tm2;gene-Mp20;gene-TpnT;gene-Zasp66;gene-LOC142977753;gene-Mhc;gene-LOC142985541,GO:0003779,actin binding
gs_ind_0,GO:0005198_structural molecule activity,36/390,1.1175819813299523e-13,4.878245348505241e-10,5.265130071871255,157.0190193568399,gene-RpL10Ab;gene-LOC142974687;gene-LOC142981253;gene-LOC142979051;gene-RpS24;gene-mRpL46;gene-LOC142982930;gene-LOC142987482;gene-mRpL39;gene-A1;gene-TpnT;gene-LOC142977753;gene-RpL8;gene-RpL5;gene-mRpS12;gene-bent;gene-Tm2;gene-Pax;gene-RpS20;gene-RpL30;gene-RpS2;gene-LOC142986440;gene-mRpL27;gene-LOC142986780;gene-Nup44A;gene-Ih;gene-RpL18A;gene-RpS23;gene-RpL12;gene-LOC142974453;gene-Rack1;gene-RpL4;gene-mRpL14;gene-LOC142974688;gene-sta;gene-Mhc,GO:0005198,structural molecule activity
gs_ind_0,GO:0005840_ribosome,18/188,1.2176177083247284e-07,5.128513887577281e-05,5.212094459021454,82.98279517010947,gene-RpL8;gene-RpS23;gene-RpL5;gene-mRpS12;gene-RpL12;gene-RpL10Ab;gene-RpL30;gene-RpS2;gene-RpL4;gene-Rack1;gene-mRpL14;gene-RpS24;gene-mRpL46;gene-mRpL27;gene-mRpL39;gene-sta;gene-RpL18A;gene-RpS20,GO:0005840,ribosome
gs_ind_0,GO:0005854_nascent polypeptide-associated complex,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-bic;gene-Nacalpha,GO:0005854,nascent polypeptide-associated complex
gs_ind_0,GO:0005859_muscle myosin complex,4/10,3.9940663826985304e-05,0.006011758538096237,31.855788346842026,322.6391072088715,gene-LOC142986440;gene-bent;gene-Mhc;gene-Mlc1,GO:0005859,muscle myosin complex
gs_ind_0,GO:0005861_troponin complex,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-TpnT;gene-wupA,GO:0005861,troponin complex
gs_ind_0,GO:0005862_muscle thin filament tropomyosin,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-wupA;gene-Tm2,GO:0005862,muscle thin filament tropomyosin
gs_ind_0,GO:0006412_translation,27/315,8.82871995893771e-10,9.634340655190776e-07,4.709923432528471,98.19173432941962,gene-RpL10Ab;gene-RpS24;gene-mRpL46;gene-mRpL39;gene-LOC142981347;gene-RpL8;gene-RpL5;gene-mRpS12;gene-mIF2;gene-MetRS;gene-eEF1gamma;gene-RpS20;gene-RpL30;gene-RpS2;gene-mRpL27;gene-SerRS;gene-eIF3l;gene-RpL18A;gene-RpS23;gene-GlyRS;gene-RpL12;gene-Nacalpha;gene-RpL4;gene-Rack1;gene-mRpL14;gene-sta;gene-LOC142973394,GO:0006412,translation
gs_ind_0,GO:0006413_translational initiation,10/106,9.386575743555073e-05,0.011706400891605113,5.089169823665355,47.195153825285615,gene-RpL12;gene-RpS2;gene-RpL4;gene-mIF2;gene-RpS24;gene-eIF3l;gene-sta;gene-LOC142973394;gene-RpL18A;gene-RpS20,GO:0006413,translational initiation
gs_ind_0,GO:0006518_peptide metabolic process,32/397,1.058420712020648e-10,2.310003203985064e-07,4.46128162518324,102.4715034434396,gene-RpL10Ab;gene-GSTd3;gene-RpS24;gene-mRpL46;gene-mRpL39;gene-LOC142973763;gene-Spase22-23;gene-LOC142981347;gene-RpL8;gene-RpL5;gene-mRpS12;gene-mIF2;gene-MetRS;gene-eEF1gamma;gene-RpS20;gene-RpL30;gene-RpS2;gene-GSTd2;gene-mRpL27;gene-SerRS;gene-eIF3l;gene-RpL18A;gene-RpS23;gene-GlyRS;gene-RpL12;gene-Nacalpha;gene-RpL4;gene-Rack1;gene-mRpL14;gene-sta;gene-LOC142973394;gene-LOC142975624,GO:0006518,peptide metabolic process
gs_ind_0,GO:0006936_muscle contraction,12/107,3.1277381467121373e-06,0.0006205716822908399,6.17279637055592,78.24143134292282,gene-wupA;gene-bent;gene-LOC142974453;gene-Tm2;gene-Pax;gene-Mlc1;gene-Sulf1;gene-LOC142987482;gene-TpnT;gene-Ih;gene-LOC142977753;gene-Mhc,GO:0006936,muscle contraction
gs_ind_0,GO:0006942_regulation of striated muscle contraction,5/33,0.0006472596301815602,0.042807398268825916,8.898378681234023,65.33868628185482,gene-wupA;gene-bent;gene-TpnT;gene-Ih;gene-LOC142977753,GO:0006942,regulation of striated muscle contraction
gs_ind_0,GO:0008043_nan,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-Fer1HCH;gene-Fer2LCH,GO:0008043,nan
